seed,early_solver,phase,phase_solver,phase_epoch,common_epoch,learning_rate,objective,data_mse,regularization,gradient_norm,gradient_rms,gradient_max_abs,n_parameters
0,rk4,early_solver_adam,rk4,1300,0,0.003,0.4457389190664645,0.4434104515407848,0.002328467525679745,0.4240035655978319,0.006333351364021311,0.217707846088398,4482
0,rk4,early_solver_adam,rk4,1400,0,0.003,0.3811951023743495,0.3788420884750098,0.0023530138993397053,0.41221437626302504,0.006157255961971969,0.19217522595831282,4482
0,rk4,early_solver_adam,rk4,1500,0,0.003,0.31399067905308864,0.3116111980684194,0.0023794809846691984,0.40410277186563315,0.006036092733775555,0.1687144669161674,4482
0,rk4,early_solver_adam,rk4,1600,0,0.003,0.24764852290804237,0.2452382941219924,0.0024102287860499516,0.3860940835723961,0.005767096527563485,0.17585959096121345,4482
0,rk4,early_solver_adam,rk4,1700,0,0.003,0.1900057276344322,0.18756338754065702,0.0024423400937751607,0.34935000889863577,0.0052182494084911666,0.15636479620707733,4482
0,rk4,early_solver_adam,rk4,1800,0,0.003,0.14752107675944096,0.14505125971654526,0.0024698170428957135,0.30440006559395943,0.004546831034119816,0.11709522379975691,4482
0,rk4,early_solver_adam,rk4,1900,0,0.003,0.11723160197921909,0.1147423556344025,0.002489246344816593,0.2674386405559883,0.003994737347477472,0.1232827696356428,4482
0,rk4,early_solver_adam,rk4,2000,0,0.003,0.09374405293997581,0.09124221458924667,0.002501838350729143,0.23621858556604577,0.0035284026420686083,0.12553984658236242,4482
0,rk4,early_solver_adam,rk4,2100,0,0.003,0.07483024296929697,0.07232028734669554,0.0025099556226014295,0.20556377487243505,0.0030705110041847326,0.11795386941042689,4482
0,rk4,early_solver_adam,rk4,2200,0,0.003,0.05993488783436445,0.05741926520684289,0.0025156226275215654,0.17392057459791935,0.0025978557675759672,0.10378874277255318,4482
0,rk4,early_solver_adam,rk4,2300,0,0.003,0.04881781363870476,0.04629739313584475,0.002520420502860008,0.1419012876151976,0.002119582914843977,0.0854235597008772,4482
0,rk4,early_solver_adam,rk4,2400,0,0.003,0.041051460777219995,0.03852611872464989,0.00252534205257011,0.11161732113482656,0.0016672305858110763,0.06564349340468184,4482
0,rk4,early_solver_adam,rk4,2500,0,0.003,0.03591729350367971,0.03338660911964879,0.002530684384030922,0.08561655358352374,0.0012788565012571828,0.04716495109624841,4482
0,rk4,early_solver_adam,rk4,2600,0,0.003,0.03257479381034822,0.030038528042748525,0.002536265767599693,0.0656241541731673,0.0009802295548136757,0.031784213233646545,4482
0,rk4,early_solver_adam,rk4,2700,0,0.003,0.030294582133631665,0.027752798053221554,0.00254178408041011,0.0518780160836288,0.0007749031625776733,0.020137977387544075,4482
0,rk4,early_solver_adam,rk4,2800,0,0.003,0.02857814166771941,0.02603111493476077,0.0025470267329586404,0.043256740293465344,0.0006461269606411423,0.011983909844979327,4482
0,rk4,early_solver_adam,rk4,2900,0,0.003,0.027144427655364522,0.02459251758494057,0.0025519100704239524,0.03803281044972995,0.0005680969960706217,0.007314735078814312,4482
0,rk4,early_solver_adam,rk4,3000,0,0.003,0.025857456933920834,0.023301015722816343,0.002556441211104491,0.03470785922322458,0.0005184321203613789,0.007434473689780585,4482
0,rk4,common_rk4_adam,rk4,100,100,0.001,0.024004603183348384,0.021440204694445887,0.0025643984889024956,0.070580404531852,0.0010542611845367617,0.01569643279422643,4482
0,rk4,common_rk4_adam,rk4,200,200,0.001,0.02221908099451431,0.019647430178373254,0.0025716508161410553,0.031746217624318236,0.00047419400921783515,0.004335572808283364,4482
0,rk4,common_rk4_adam,rk4,300,300,0.001,0.020279253645093205,0.01770054100542908,0.0025787126396641233,0.02948901158161656,0.00044047806876515205,0.00440118416805394,4482
0,rk4,common_rk4_adam,rk4,400,400,0.001,0.018370722292284036,0.015785116088468474,0.0025856062038155624,0.02682381359315089,0.00040066794289548836,0.004402352523266642,4482
0,rk4,common_rk4_adam,rk4,500,500,0.001,0.016581916160618073,0.013989916442679166,0.0025919997179389065,0.024269138298477703,0.0003625086971369364,0.004297996728126191,4482
0,rk4,common_rk4_adam,rk4,600,600,0.001,0.014947141629190534,0.012349445023010401,0.002597696606180132,0.02191268138323431,0.0003273102440357898,0.00411461448671807,4482
0,rk4,common_rk4_adam,rk4,700,700,0.001,0.013474449567921076,0.010871831489085928,0.002602618078835148,0.019763832699798204,0.00029521284004078665,0.0038773964647411652,4482
0,rk4,common_rk4_adam,rk4,800,800,0.001,0.013558765341876503,0.010958668584224361,0.002600096757652143,3.1280543993536285,0.0467238231097094,0.7852559640938079,4482
0,rk4,common_rk4_adam,rk4,900,900,0.001,0.01129797620244582,0.008689199625373335,0.002608776577072486,0.03016505233584903,0.0004505761056222603,0.006937715778086654,4482
0,rk4,common_rk4_adam,rk4,1000,1000,0.001,0.010457913029500245,0.0078468881361778,0.0026110248933224455,0.015045976153319384,0.00022474210437192768,0.0030380892773422224,4482
0,rk4,common_rk4_adam,rk4,1100,1100,0.001,0.009687539448448705,0.007074511150723752,0.0026130282977249535,0.013786580543817617,0.00020593048213937812,0.002845575083076157,4482
0,rk4,common_rk4_adam,rk4,1200,1200,0.001,0.008987723289304894,0.00637292405935207,0.002614799229952823,0.012634264690361875,0.00018871831277477073,0.0026402192166560617,4482
0,rk4,common_rk4_adam,rk4,1300,1300,0.001,0.008357478543690029,0.005741138432302386,0.0026163401113876426,0.01154677591654819,0.00017247446704371025,0.002434985880521562,4482
0,rk4,common_rk4_adam,rk4,1400,1400,0.001,0.008001093892968271,0.005382316354470108,0.002618777538498164,0.959180539187222,0.014327302572653534,0.27084861266620985,4482
0,rk4,common_rk4_adam,rk4,1500,1500,0.001,0.007438129166860305,0.004819704370436583,0.002618424796423723,0.010152843154601236,0.00015165326015885032,0.0030747007395955867,4482
0,rk4,common_rk4_adam,rk4,1600,1600,0.001,0.007077032230310403,0.004457805951258417,0.0026192262790519865,0.009074267944062964,0.0001355425565348592,0.0019525245680610387,4482
0,rk4,common_rk4_adam,rk4,1700,1700,0.001,0.006747344525912745,0.00412737791592017,0.002619966609992575,0.008355341068623116,0.0001248039286632312,0.0018237165295115554,4482
0,rk4,common_rk4_adam,rk4,1800,1800,0.001,0.006448331389796735,0.0038276876884384813,0.0026206437013582533,0.007747209017568471,0.0001157202457238637,0.0015994919758053495,4482
0,rk4,common_rk4_adam,rk4,1900,1900,0.001,0.00620820228114515,0.0035868611735945894,0.002621341107550561,0.20178286114407498,0.003014035405718967,0.05907284538085709,4482
0,rk4,common_rk4_adam,rk4,2000,2000,0.001,0.0059927295257434406,0.00337108480451893,0.002621644721224511,0.061650536727492974,0.0009208755363299475,0.01918782532709265,4482
0,rk4,common_rk4_adam,rk4,2100,2100,0.001,0.005804084927016459,0.0031819547966802147,0.0026221301303362443,0.006631198020818402,9.905036286907204e-05,0.001526672045231389,4482
0,rk4,common_rk4_adam,rk4,2200,2200,0.001,0.00565622457820242,0.003034477635183021,0.002621746943019399,0.16976417179881537,0.0025357714799119917,0.04375905490314665,4482
0,rk4,common_rk4_adam,rk4,2300,2300,0.001,0.005503473999593683,0.00288069061493637,0.002622783384657313,0.005784910482610247,8.64093457424645e-05,0.0013414759494753503,4482
0,rk4,common_rk4_adam,rk4,2400,2400,0.001,0.00549789862394014,0.0028721627363098466,0.0026257358876302936,0.4744386146097354,0.007086700893060399,0.16714746124825353,4482
0,rk4,common_rk4_adam,rk4,2500,2500,0.001,0.005270705775959407,0.0026473966268192256,0.002623309149140181,0.030860464683768386,0.00046096349643592573,0.010104731443177145,4482
0,rk4,common_rk4_adam,rk4,2600,2600,0.001,0.005202345645900785,0.0025797413919587163,0.002622604253942068,0.27841120105421924,0.004158634745133301,0.0910683884182346,4482
0,rk4,common_rk4_adam,rk4,2700,2700,0.001,0.005095611485209751,0.0024718176281856422,0.0026237938570241085,0.004381414247762207,6.544528903496813e-05,0.0010958743277208179,4482
0,rk4,common_rk4_adam,rk4,2800,2800,0.001,0.00565743889729604,0.003028006561306172,0.002629432335989868,1.4656902064853647,0.02189304954402541,0.47302769093794467,4482
0,rk4,common_rk4_adam,rk4,2900,2900,0.001,0.004960891999507978,0.002336615236093266,0.002624276763414713,0.048356245928426314,0.0007222983978399703,0.014186472094045159,4482
0,rk4,common_rk4_adam,rk4,3000,3000,0.001,0.004904191785740158,0.0022798443470788397,0.0026243474386613186,0.00376337905243797,5.621368259363789e-05,0.0009772645290916876,4482
0,rk4,common_rk4_adam,rk4,100,3100,0.0003,0.0048702177462613015,0.0022456632973957614,0.00262455444886554,0.003276185246360061,4.8936457101640664e-05,0.0014029972997154042,4482
0,rk4,common_rk4_adam,rk4,200,3200,0.0003,0.004849696737217527,0.002225111359132714,0.0026245853780848135,0.0030419813828741673,4.543814841129735e-05,0.0009984526260789271,4482
0,rk4,common_rk4_adam,rk4,300,3300,0.0003,0.004824044679573194,0.00219938226256909,0.0026246624170041047,0.0029548533208035156,4.4136714471746264e-05,0.0009747483558109735,4482
0,rk4,common_rk4_adam,rk4,400,3400,0.0003,0.004795071218839219,0.0021703167752056564,0.0026247544436335626,0.002825457556249726,4.2203926852897257e-05,0.0009315046276218567,4482
0,rk4,common_rk4_adam,rk4,500,3500,0.0003,0.004764053374935071,0.002139195277165439,0.0026248580977696317,0.0026849204397744408,4.010472059488054e-05,0.0008844382440684886,4482
0,rk4,common_rk4_adam,rk4,600,3600,0.0003,0.0047608068505602084,0.0021356267631058206,0.0026251800874543874,0.3961028332339872,0.0059165974597832635,0.1340264456396285,4482
0,rk4,common_rk4_adam,rk4,700,3700,0.0003,0.004710413157185778,0.0020853965656457683,0.0026250165915400105,0.005219686658593224,7.796658401292998e-05,0.0017767132504286564,4482
0,rk4,common_rk4_adam,rk4,800,3800,0.0003,0.004686622596212947,0.0020615216618916294,0.002625100934321318,0.0023744114227698954,3.546664000795467e-05,0.0007648196154482128,4482
0,rk4,common_rk4_adam,rk4,900,3900,0.0003,0.004662423909392771,0.0020372411435765595,0.0026251827658162114,0.0022641442267049634,3.381957627248826e-05,0.0007312151780957192,4482
0,rk4,common_rk4_adam,rk4,1000,4000,0.0003,0.00463801663677635,0.0020127510612528952,0.0026252655755234547,0.002158062462358581,3.223503043034739e-05,0.0006962276001799962,4482
0,rk4,common_rk4_adam,rk4,1100,4100,0.0003,0.004614359231220973,0.0019890784780483843,0.002625280753172589,0.023695082185274875,0.00035393400729334586,0.006865322923619926,4482
0,rk4,common_rk4_adam,rk4,1200,4200,0.0003,0.004595083722818801,0.001969697012411989,0.002625386710406812,0.00686662135207173,0.0001025668867785194,0.0024036201172071988,4482
0,rk4,common_rk4_adam,rk4,1300,4300,0.0003,0.004575932999633972,0.0019504782694628477,0.0026254547301711242,0.0018990535380511155,2.836620795536779e-05,0.0006096466636123518,4482
0,rk4,common_rk4_adam,rk4,1400,4400,0.0003,0.004556521729690699,0.0019310044888727947,0.0026255172408179046,0.001833516074039141,2.7387273293557815e-05,0.000584605047788843,4482
0,rk4,common_rk4_adam,rk4,1500,4500,0.0003,0.004536849075072022,0.0019112683473273663,0.002625580727744656,0.0017605760623802453,2.6297766601131173e-05,0.000561824912487446,4482
0,rk4,common_rk4_adam,rk4,1600,4600,0.0003,0.00460498518533802,0.0019808896463660002,0.00262409553897202,0.6879963312998327,0.010276617596684036,0.24076394187800804,4482
0,rk4,common_rk4_adam,rk4,1700,4700,0.0003,0.004501391469053557,0.0018757124738909576,0.0026256789951625992,0.003933108556768537,5.874893624475047e-05,0.0013312504409665718,4482
0,rk4,common_rk4_adam,rk4,1800,4800,0.0003,0.004484820532258441,0.0018590864480347714,0.00262573408422367,0.0015957413458752593,2.3835626512419954e-05,0.0005083083344877773,4482
0,rk4,common_rk4_adam,rk4,1900,4900,0.0003,0.004467780030733422,0.0018420019577919306,0.002625778072941492,0.0017762081437446712,2.6531263373009227e-05,0.000741456320919062,4482
0,rk4,common_rk4_adam,rk4,2000,5000,0.0003,0.004451436206900028,0.0018255237751036203,0.0026259124317964074,0.011938643567687188,0.00017832780348760944,0.003846767702317539,4482
0,rk4,common_rk4_adam,rk4,2100,5100,0.0003,0.004436728918898023,0.001810666224894042,0.0026260626940039808,0.08430360602218298,0.0012592449722437851,0.029822170700154697,4482
0,rk4,common_rk4_adam,rk4,2200,5200,0.0003,0.00441968530965672,0.0017937642489499084,0.002625921060706812,0.0013304610021600666,1.9873127696289128e-05,0.0005117916844293556,4482
0,rk4,common_rk4_adam,rk4,2300,5300,0.0003,0.004737810505529718,0.002113801097772518,0.0026240094077572,1.401476845975898,0.020933893047787908,0.5031163813579104,4482
0,rk4,common_rk4_adam,rk4,2400,5400,0.0003,0.0043882822150191556,0.0017622903499052785,0.002625991865113877,0.009327330524365842,0.00013932255832773137,0.0032247681582552507,4482
0,rk4,common_rk4_adam,rk4,2500,5500,0.0003,0.004372947009301395,0.0017470196805282876,0.002625927328773107,0.01710045452013572,0.00025542989669858506,0.005706497406783946,4482
0,rk4,common_rk4_adam,rk4,2600,5600,0.0003,0.004387361819288546,0.0017613602436913197,0.0026260015755972263,0.41601744470476837,0.006214062485919523,0.14642035054848804,4482
0,rk4,common_rk4_adam,rk4,2700,5700,0.0003,0.004342398806093006,0.0017164616889718254,0.00262593711712118,0.02556729841446516,0.0003818993457266832,0.009957277165582208,4482
0,rk4,common_rk4_adam,rk4,2800,5800,0.0003,0.004326726541793047,0.0017005753844039676,0.0026261511573890794,0.0067044309154049575,0.00010014424436076901,0.0023252874827824417,4482
0,rk4,common_rk4_adam,rk4,2900,5900,0.0003,0.004312088513348243,0.001686052569941231,0.002626035943407012,0.06620866676502922,0.0009889604333281918,0.024105165364275576,4482
0,rk4,common_rk4_adam,rk4,3000,6000,0.0003,0.004306575988637786,0.0016796934415696987,0.002626882547068087,0.14670942435464707,0.002191402167906761,0.04211400803645557,4482
0,rk4,common_rk4_adam,rk4,3100,6100,0.0003,0.004291561758301345,0.0016656189765159258,0.0026259427817854186,0.2613374526948768,0.003903603758994936,0.0955731835573306,4482
0,rk4,common_rk4_adam,rk4,3200,6200,0.0003,0.004272918561669869,0.0016464399590115975,0.0026264786026582716,0.21930462417040714,0.0032757583976150673,0.08054332277212937,4482
0,rk4,common_rk4_adam,rk4,3300,6300,0.0003,0.004261688715471107,0.0016357523113342566,0.002625936404136851,0.2790835961564935,0.004168678326800228,0.10231543730691676,4482
0,rk4,common_rk4_adam,rk4,3400,6400,0.0003,0.004272985414115723,0.0016481147740551826,0.0026248706400605402,0.279429762890631,0.004173849027557749,0.08228898027829581,4482
0,rk4,common_rk4_adam,rk4,3500,6500,0.0003,0.004230828607561622,0.0016042143867886843,0.0026266142207729383,0.2804779873882296,0.004189506381859254,0.10371564644214437,4482
0,rk4,common_rk4_adam,rk4,3600,6600,0.0003,0.004352196246908774,0.0017276741894975988,0.002624522057411175,0.9255031952594586,0.013824263283819294,0.3410788932242073,4482
0,rk4,common_rk4_adam,rk4,3700,6700,0.0003,0.0042003246729454685,0.001573065234643676,0.0026272594383017927,0.175606793617584,0.0026230428612580075,0.06972598469089984,4482
0,rk4,common_rk4_adam,rk4,3800,6800,0.0003,0.004169937236254773,0.001543564242695793,0.00262637299355898,0.051481866930362906,0.0007689858732344697,0.019114274418337032,4482
0,rk4,common_rk4_adam,rk4,3900,6900,0.0003,0.004153644966591109,0.0015271562715627957,0.0026264886950283133,0.045610465933142906,0.0006812846166140713,0.015765854590465735,4482
0,rk4,common_rk4_adam,rk4,4000,7000,0.0003,0.004170729067781148,0.0015450430958317252,0.0026256859719494224,0.4558507336816847,0.006809053272659025,0.17031402326119438,4482
0,rk4,common_rk4_adam,rk4,4100,7100,0.0003,0.004137241518471561,0.0015116890983315127,0.002625552420140048,0.28659440321120416,0.004280867430771046,0.1028465525308646,4482
0,rk4,common_rk4_adam,rk4,4200,7200,0.0003,0.004103633623652439,0.001477235180147709,0.0026263984435047306,0.052062544023277,0.0007776594608097959,0.019236057914836464,4482
0,rk4,common_rk4_adam,rk4,4300,7300,0.0003,0.004087989060279922,0.001461564531427525,0.0026264245288523964,0.09775345487642557,0.0014601456851111236,0.03573069774335059,4482
0,rk4,common_rk4_adam,rk4,4400,7400,0.0003,0.004070060320592386,0.0014437737186819943,0.0026262866019103924,0.04417332154527196,0.0006598179566429822,0.015773986318250242,4482
0,rk4,common_rk4_adam,rk4,4500,7500,0.0003,0.004060601658966132,0.0014346087525924844,0.0026259929063736473,0.21232422482495,0.0031714920062378377,0.07917211761135834,4482
0,rk4,common_rk4_adam,rk4,4600,7600,0.0003,0.004078521297974171,0.001453350843793614,0.002625170454180557,0.4544983121021251,0.006788852119294763,0.16461650418935245,4482
0,rk4,common_rk4_adam,rk4,4700,7700,0.0003,0.004036472916083423,0.0014095915628609254,0.0026268813532224974,0.3352874015159526,0.00500819590688149,0.12700455824273246,4482
0,rk4,common_rk4_adam,rk4,4800,7800,0.0003,0.004007761663197015,0.0013807384332844184,0.002627023229912597,0.10785862310949682,0.0016110868238309105,0.03751939879293829,4482
0,rk4,common_rk4_adam,rk4,4900,7900,0.0003,0.004010817691332111,0.0013855621795679017,0.002625255511764209,0.22025688039817934,0.003289982271583097,0.0675301621484041,4482
0,rk4,common_rk4_adam,rk4,5000,8000,0.0003,0.003978919178015279,0.0013523865095870528,0.0026265326684282255,0.2787535594683533,0.004163748560924173,0.10412563048506251,4482
0,rk4,common_rk4_adam,rk4,5100,8100,0.0003,0.004009611519383987,0.0013850266544467747,0.0026245848649372127,0.34227120307501196,0.005112513117204376,0.1353083551856502,4482
0,rk4,common_rk4_adam,rk4,5200,8200,0.0003,0.003955293594753689,0.0013292369085719786,0.0026260566861817107,0.39416297150493984,0.00588762169890646,0.15071168601643162,4482
0,rk4,common_rk4_adam,rk4,5300,8300,0.0003,0.004024024832388802,0.0013964551339330402,0.0026275696984557617,0.8415221405843195,0.01256983626873322,0.3220583150177293,4482
0,rk4,common_rk4_adam,rk4,5400,8400,0.0003,0.0039011360591080513,0.0012751542201002533,0.002625981839007798,0.10396782133380346,0.0015529698249833186,0.04188223522133139,4482
0,rk4,common_rk4_adam,rk4,5500,8500,0.0003,0.003892489831654857,0.0012662747698626276,0.002626215061792229,0.30960202601616765,0.004624532840917419,0.11896985403575053,4482
0,rk4,common_rk4_adam,rk4,5600,8600,0.0003,0.0038683415510347035,0.001241986168651973,0.0026263553823827304,0.23431578837705036,0.0034999805151098686,0.09018079526557995,4482
0,rk4,common_rk4_adam,rk4,5700,8700,0.0003,0.003889184537702059,0.0012642502585734337,0.0026249342791286254,0.289871777678638,0.004329821651296206,0.09854794992603146,4482
0,rk4,common_rk4_adam,rk4,5800,8800,0.0003,0.0038267219306235755,0.0012004794398232576,0.002626242490800318,0.07162563068007217,0.0010698737524221455,0.022406602808590286,4482
0,rk4,common_rk4_adam,rk4,5900,8900,0.0003,0.0038333055719354985,0.0012079144245357373,0.002625391147399761,0.3004501681866124,0.004487831322413869,0.11644320180328988,4482
0,rk4,common_rk4_adam,rk4,6000,9000,0.0003,0.00378820314356578,0.0011615523635778954,0.0026266507799878845,0.016926682120512886,0.0002528342542241432,0.006196801169760656,4482
0,rk4,common_rk4_adam,rk4,100,9100,0.0001,0.003782033914884155,0.0011554877920456287,0.0026265461228385267,0.022450126421539575,0.00033533807338113474,0.007910684006933592,4482
0,rk4,common_rk4_adam,rk4,200,9200,0.0001,0.003771879191794249,0.0011452915424313213,0.0026265876493629277,0.0018722111827372675,2.7965263054348368e-05,0.001050020355893434,4482
0,rk4,common_rk4_adam,rk4,300,9300,0.0001,0.0037588397091252923,0.0011322330249680813,0.002626606684157211,0.0018923623774468,2.8266261929960018e-05,0.001046280203712821,4482
0,rk4,common_rk4_adam,rk4,400,9400,0.0001,0.0037432526424102937,0.0011166212645357422,0.0026266313778745515,0.0018921619039218168,2.8263267452139737e-05,0.0010378011453928877,4482
0,rk4,common_rk4_adam,rk4,500,9500,0.0001,0.003725373186526668,0.0010987179131093233,0.0026266552734173446,0.0018870321891914486,2.818664478096288e-05,0.001023966033114403,4482
0,rk4,common_rk4_adam,rk4,600,9600,0.0001,0.003705381258254406,0.00107870626782124,0.002626674990433166,0.0018813253921086412,2.810140221693484e-05,0.0010087765366024078,4482
0,rk4,common_rk4_adam,rk4,700,9700,0.0001,0.0036834192022009334,0.001056729816155193,0.0026266893860457403,0.0018762372123900441,2.8025399955218653e-05,0.0009934081211116022,4482
0,rk4,common_rk4_adam,rk4,800,9800,0.0001,0.0036596132788181916,0.0010329148945302385,0.0026266983842879532,0.001871680980759281,2.795734341476762e-05,0.0009779886109153551,4482
0,rk4,common_rk4_adam,rk4,900,9900,0.0001,0.003634085800037279,0.0010073833928556741,0.002626702407181605,0.0018673289407064608,2.7892336888782533e-05,0.0009623985461634938,4482
0,rk4,common_rk4_adam,rk4,1000,10000,0.0001,0.003606961774843182,0.0009802596561903003,0.0026267021186528816,0.0018628774906962783,2.782584547389523e-05,0.000946504683937148,4482
0,rk4,common_rk4_adam,rk4,1100,10100,0.0001,0.003583270300921118,0.000956628040028842,0.002626642260892276,0.017530996310535774,0.00026186090968229357,0.006135867597707715,4482
0,rk4,common_rk4_adam,rk4,1200,10200,0.0001,0.0035636240005857338,0.0009369374317119333,0.0026266865688738005,0.0015895279079263522,2.3742816241700915e-05,0.0007049260613387388,4482
0,rk4,common_rk4_adam,rk4,1300,10300,0.0001,0.003542852594977751,0.000916185880417939,0.002626666714559812,0.0016230792500367972,2.424397343838704e-05,0.0007095577889979996,4482
0,rk4,common_rk4_adam,rk4,1400,10400,0.0001,0.003520921691999842,0.0008942957203796503,0.002626625971620192,0.007950472289576814,0.00011875639406194281,0.0028058510100935534,4482
0,rk4,common_rk4_adam,rk4,1500,10500,0.0001,0.003502743264757476,0.0008760774374234724,0.0026266658273340036,0.005393637311174514,8.056488905606036e-05,0.0020544758539589583,4482
0,rk4,common_rk4_adam,rk4,1600,10600,0.0001,0.003484564839178408,0.0008579253627415005,0.0026266394764369078,0.0015398702934994316,2.3001079271585233e-05,0.0006091181806941934,4482
0,rk4,common_rk4_adam,rk4,1700,10700,0.0001,0.003465464508008569,0.0008388250550846164,0.0026266394529239527,0.0014916350281350757,2.2280587963313945e-05,0.0006075726981950122,4482
0,rk4,common_rk4_adam,rk4,1800,10800,0.0001,0.0034483215818746984,0.000821692686926199,0.0026266288949484996,0.00567577917293098,8.477924876901077e-05,0.002125678762411061,4482
0,rk4,common_rk4_adam,rk4,1900,10900,0.0001,0.003431693211836082,0.0008050477377410646,0.0026266454740950175,0.001517640011298688,2.2669025016569365e-05,0.0005543473732964513,4482
0,rk4,common_rk4_adam,rk4,2000,11000,0.0001,0.0034142933267078774,0.0007876357809466598,0.0026266575457612176,0.0015937211489091263,2.3805450782192285e-05,0.0005976188338303832,4482
0,rk4,common_rk4_adam,rk4,2100,11100,0.0001,0.0033984252916588902,0.0007717884886234015,0.0026266368030354887,0.015406998867587519,0.0002301347092587024,0.005901379374525361,4482
0,rk4,common_rk4_adam,rk4,2200,11200,0.0001,0.003382662882316886,0.0007559852123760261,0.00262667766994086,0.0015005632277435663,2.2413948693639316e-05,0.0005622891053940352,4482
0,rk4,common_rk4_adam,rk4,2300,11300,0.0001,0.0033662556877716077,0.0007395598597549673,0.0026266958280166406,0.0017378048691387555,2.5957632745008904e-05,0.0006880160345495101,4482
0,rk4,common_rk4_adam,rk4,2400,11400,0.0001,0.003351065919509768,0.0007243571046902185,0.0026267088148195497,0.002114521447892536,3.158465725961571e-05,0.0007656206158052259,4482
0,rk4,common_rk4_adam,rk4,2500,11500,0.0001,0.003335970506832847,0.0007092460932222098,0.0026267244136106375,0.001441556209610322,2.1532559457550958e-05,0.0005662683084366278,4482
0,rk4,common_rk4_adam,rk4,2600,11600,0.0001,0.0033202656119716706,0.0006935230521435829,0.0026267425598280876,0.0014728383012647243,2.199982080609529e-05,0.0005715676894182162,4482
0,rk4,common_rk4_adam,rk4,2700,11700,0.0001,0.0033055453743988956,0.0006788534194300635,0.0026266919549688323,0.04612619272299755,0.0006889880399647284,0.017900841233154993,4482
0,rk4,common_rk4_adam,rk4,2800,11800,0.0001,0.0032907685618465523,0.00066399108108245,0.0026267774807641024,0.0014935216250402744,2.2308768106247532e-05,0.0005777024368755789,4482
0,rk4,common_rk4_adam,rk4,2900,11900,0.0001,0.003279437396470554,0.0006530599223144899,0.0026263774741560643,0.08792062650445416,0.0013132724933868816,0.02840004585374262,4482
0,rk4,common_rk4_adam,rk4,3000,12000,0.0001,0.003282023475479977,0.0006549145494456314,0.0026271089260343455,0.39219154303794246,0.005858174424912611,0.1571252633785607,4482
0,rk4,common_rk4_adam,rk4,3100,12100,0.0001,0.0032474478571767607,0.0006206498149871661,0.0026267980421895948,0.047965199554032924,0.0007164573288263925,0.019295367508406724,4482
0,rk4,common_rk4_adam,rk4,3200,12200,0.0001,0.003232888206273343,0.0006060408986199094,0.002626847307653434,0.0031808613206455645,4.751260135152086e-05,0.0011669508328477848,4482
0,rk4,common_rk4_adam,rk4,3300,12300,0.0001,0.00321894770051876,0.0005920710272440747,0.0026268766732746853,0.0482099111224404,0.0007201125913555651,0.019597099876164956,4482
0,rk4,common_rk4_adam,rk4,3400,12400,0.0001,0.0032047482048779287,0.0005779366550148854,0.0026268115498630433,0.013075706831356096,0.0001953121445550772,0.00453266308470023,4482
0,rk4,common_rk4_adam,rk4,3500,12500,0.0001,0.0031912156137715248,0.0005643112200766902,0.0026269043936948348,0.04356964310983198,0.0006508007974661878,0.017865507563150182,4482
0,rk4,common_rk4_adam,rk4,3600,12600,0.0001,0.003178210893077784,0.000551515039273555,0.0026266958538042288,0.039890028132317575,0.0005958383008559157,0.016173678884997617,4482
0,rk4,common_rk4_adam,rk4,3700,12700,0.0001,0.0031647954300515475,0.0005378659938389388,0.0026269294362126086,0.06565088688346747,0.0009806288619445128,0.027183510921166172,4482
0,rk4,common_rk4_adam,rk4,3800,12800,0.0001,0.003151277351629768,0.0005242771464483776,0.00262700020518139,0.03470310697067685,0.0005183611358518197,0.013737875182819353,4482
0,rk4,common_rk4_adam,rk4,3900,12900,0.0001,0.003138427459236353,0.00051144946547496,0.002626977993761393,0.003428806079578548,5.121615812462498e-05,0.0018508387345164382,4482
0,rk4,common_rk4_adam,rk4,4000,13000,0.0001,0.003126128415637291,0.0004991419446984484,0.0026269864709388426,0.008539165087220886,0.00012754971240984793,0.003444358880996061,4482
0,rk4,common_rk4_adam,rk4,4100,13100,0.0001,0.0031180016293071745,0.0004907745800586755,0.002627227049248499,0.17800107124112602,0.0026588062431803393,0.07345282132670025,4482
0,rk4,common_rk4_adam,rk4,4200,13200,0.0001,0.0031019726621595036,0.0004749733376849672,0.0026269993244745363,0.0057097672109773425,8.528692890329887e-05,0.002364267920872876,4482
0,rk4,common_rk4_adam,rk4,4300,13300,0.0001,0.0030905468696584243,0.00046342496011948385,0.0026271219095389403,0.050972940118187406,0.0007613840213124602,0.02050456581321272,4482
0,rk4,common_rk4_adam,rk4,4400,13400,0.0001,0.0030787169471929777,0.0004516735803096338,0.002627043366883344,0.00983626363712438,0.00014692450436169978,0.004065208191146676,4482
0,rk4,common_rk4_adam,rk4,4500,13500,0.0001,0.00306735565724428,0.0004403179659272315,0.0026270376913170488,0.007427902132514876,0.00011095075117222184,0.002849532262925121,4482
0,rk4,common_rk4_adam,rk4,4600,13600,0.0001,0.0030576304605484344,0.00043054341717718557,0.002627087043371249,0.10535532960538846,0.001573695069102536,0.04495049926699757,4482
0,rk4,common_rk4_adam,rk4,4700,13700,0.0001,0.0030453309684345775,0.00041826438691947314,0.0026270665815151042,0.006989458749819382,0.00010440171191608871,0.0028567760111266193,4482
