training_solver,ratio,h,search_stage,alpha,loss
heun,4,0.0125,global_grid,0.0007,301.6685564880854
heun,4,0.0125,global_grid,0.0008,283.49760559156636
heun,4,0.0125,global_grid,0.0009000000000000001,266.0138256722027
heun,4,0.0125,global_grid,0.001,249.2159110100564
heun,4,0.0125,global_grid,0.0011,233.10115270247422
heun,4,0.0125,global_grid,0.0012000000000000001,217.66539363391917
heun,4,0.0125,global_grid,0.0013000000000000002,202.90300265097724
heun,4,0.0125,global_grid,0.0014,188.80686931809439
heun,4,0.0125,global_grid,0.0015,175.36842004296628
heun,4,0.0125,global_grid,0.0016,162.57765571031837
heun,4,0.0125,global_grid,0.0017000000000000001,150.4232102828579
heun,4,0.0125,global_grid,0.0018000000000000002,138.89242915579192
heun,4,0.0125,global_grid,0.0019,127.97146542446242
heun,4,0.0125,global_grid,0.002,117.64539167852801
heun,4,0.0125,global_grid,0.0021000000000000003,107.89832450006408
heun,4,0.0125,global_grid,0.0022,98.71355853812807
heun,4,0.0125,global_grid,0.0023,90.07370686998814
heun,4,0.0125,global_grid,0.0024000000000000002,81.96084434038049
heun,4,0.0125,global_grid,0.0025,74.35665068623544
heun,4,0.0125,global_grid,0.0026000000000000003,67.24255048841744
heun,4,0.0125,global_grid,0.0027,60.59984732140841
heun,4,0.0125,global_grid,0.0028,54.40984987016344
heun,4,0.0125,global_grid,0.0029000000000000002,48.65398822331908
heun,4,0.0125,global_grid,0.003,43.313919007355864
heun,4,0.0125,global_grid,0.0031000000000000003,38.371618474086915
heun,4,0.0125,global_grid,0.0032,33.80946307483608
heun,4,0.0125,global_grid,0.0033,29.610297434519197
heun,4,0.0125,global_grid,0.0034000000000000002,25.757489967880225
heun,4,0.0125,global_grid,0.0035,22.23497665309954
heun,4,0.0125,global_grid,0.0036000000000000003,19.027293693480946
heun,4,0.0125,global_grid,0.0037,16.119599957494643
heun,4,0.0125,global_grid,0.0038,13.497690195018585
heun,4,0.0125,global_grid,0.0039000000000000003,11.148000088565134
heun,4,0.0125,global_grid,0.004,9.057604218899755
heun,4,0.0125,global_grid,0.0041,7.214208011395146
heun,4,0.0125,global_grid,0.004200000000000001,5.606134689339578
heun,4,0.0125,global_grid,0.0043,4.222308199485022
heun,4,0.0125,global_grid,0.0044,3.052232999163874
heun,4,0.0125,global_grid,0.0045000000000000005,2.0859715084181043
heun,4,0.0125,global_grid,0.0046,1.3141199392367355
heun,4,0.0125,global_grid,0.0047,0.7277831209071399
heun,4,0.0125,global_grid,0.0048000000000000004,0.31854884873241535
heun,4,0.0125,global_grid,0.0049,0.07846219537478566
heun,4,0.0125,global_grid,0.005,1.4169427598312882e-07
heun,4,0.0125,global_grid,0.0051,0.0760468084811652
heun,4,0.0125,global_grid,0.005200000000000001,0.29986950277431307
heun,4,0.0125,global_grid,0.0053,0.6650957329656428
heun,4,0.0125,global_grid,0.0054,1.1656912957167653
heun,4,0.0125,global_grid,0.0055000000000000005,1.795939494686165
heun,4,0.0125,global_grid,0.0056,2.5504215157898713
heun,4,0.0125,global_grid,0.0057,3.42399795563313
heun,4,0.0125,global_grid,0.0058000000000000005,4.411791478176471
heun,4,0.0125,global_grid,0.0059,5.509170558884576
heun,4,0.0125,global_grid,0.006,6.711734264762041
heun,4,0.0125,global_grid,0.0061,8.015298012020475
heun,4,0.0125,global_grid,0.006200000000000001,9.415880239880378
heun,4,0.0125,global_grid,0.0063,10.909689938478028
heun,4,0.0125,global_grid,0.0064,12.493114970364315
heun,4,0.0125,global_grid,0.006500000000000001,14.162711128075797
heun,4,0.0125,global_grid,0.0066,15.91519187422375
heun,4,0.0125,global_grid,0.0067,17.747418715067703
heun,4,0.0125,global_grid,0.0068000000000000005,19.656392163277328
heun,4,0.0125,global_grid,0.006900000000000001,21.639243250273903
heun,4,0.0125,global_grid,0.007,23.693225552986352
heun,4,0.0125,global_grid,0.0071,25.815707703916498
heun,4,0.0125,global_grid,0.007200000000000001,28.00416635700928
heun,4,0.0125,global_grid,0.0073,30.256179584914175
heun,4,0.0125,global_grid,0.0074,32.56942068581098
heun,4,0.0125,global_grid,0.007500000000000001,34.941652380065136
heun,4,0.0125,global_grid,0.0076,37.37072137862539
heun,4,0.0125,global_grid,0.0077,39.854553306322714
heun,4,0.0125,global_grid,0.0078000000000000005,42.39114796414347
heun,4,0.0125,global_grid,0.0079,44.97857491517973
heun,4,0.0125,global_grid,0.008,47.614969379381506
heun,4,0.0125,global_grid,0.0081,50.29852842249519
heun,4,0.0125,global_grid,0.0082,53.027507424722636
heun,4,0.0125,global_grid,0.0083,55.80021681472626
heun,4,0.0125,global_grid,0.008400000000000001,58.61501905466943
heun,4,0.0125,global_grid,0.0085,61.4703258620485
heun,4,0.0125,global_grid,0.0086,64.36459565416749
heun,4,0.0125,global_grid,0.008700000000000001,67.29633120125143
heun,4,0.0125,global_grid,0.0088,70.2640774743824
heun,4,0.0125,global_grid,0.0089,73.26641967470562
heun,4,0.0125,global_grid,0.009000000000000001,76.30198143066579
heun,4,0.0125,global_grid,0.0091,79.3694231504192
heun,4,0.0125,global_grid,0.0092,82.46744051700003
heun,4,0.0125,global_grid,0.009300000000000001,85.59476311430733
heun,4,0.0125,global_grid,0.0094,88.75015317251184
heun,4,0.0125,global_grid,0.0095,91.93240442204521
heun,4,0.0125,global_grid,0.009600000000000001,95.14034104592558
heun,4,0.0125,global_grid,0.0097,98.37281672078699
heun,4,0.0125,global_grid,0.0098,101.62871373759833
heun,4,0.0125,global_grid,0.0099,104.9069421936798
heun,4,0.0125,global_grid,0.01,108.20643924824707
heun,4,0.0125,global_grid,0.010100000000000001,111.52616843431805
heun,4,0.0125,global_grid,0.0102,114.86511902041391
heun,4,0.0125,global_grid,0.0103,118.22230541605829
heun,4,0.0125,global_grid,0.010400000000000001,121.59676661562996
heun,4,0.0125,global_grid,0.0105,124.98756567564297
heun,4,0.0125,global_grid,0.0106,128.39378922103765
heun,4,0.0125,global_grid,0.010700000000000001,131.81454697651338
heun,4,0.0125,global_grid,0.0108,135.24897131938843
heun,4,0.0125,global_grid,0.0109,138.69621685086514
heun,4,0.0125,global_grid,0.011000000000000001,142.15545998295977
heun,4,0.0125,global_grid,0.0111,145.62589853869795
heun,4,0.0125,global_grid,0.0112,149.10675136349437
heun,4,0.0125,global_grid,0.011300000000000001,152.5972579459212
heun,4,0.0125,global_grid,0.0114,156.09667804632718
heun,4,0.0125,global_grid,0.0115,159.6042913320128
heun,4,0.0125,global_grid,0.011600000000000001,163.11939701786324
heun,4,0.0125,global_grid,0.0117,166.6413135115422
heun,4,0.0125,global_grid,0.0118,170.16937806250593
heun,4,0.0125,global_grid,0.0119,173.70294641425116
heun,4,0.0125,global_grid,0.012,177.24139245933193
heun,4,0.0125,global_grid,0.012100000000000001,180.78410789679995
heun,4,0.0125,global_grid,0.0122,184.33050189181677
heun,4,0.0125,global_grid,0.0123,187.8800007372673
heun,4,0.0125,global_grid,0.012400000000000001,191.4320475172823
heun,4,0.0125,global_grid,0.0125,194.986101772629
heun,4,0.0125,global_grid,0.0126,198.54163916798692
heun,4,0.0125,global_grid,0.012700000000000001,202.09815116116172
heun,4,0.0125,global_grid,0.0128,205.6551446743232
heun,4,0.0125,global_grid,0.0129,209.2121417673901
heun,4,0.0125,global_grid,0.013000000000000001,212.76867931368355
heun,4,0.0125,global_grid,0.0131,216.32430867801008
heun,4,0.0125,global_grid,0.0132,219.87859539732864
heun,4,0.0125,global_grid,0.013300000000000001,223.4311188641701
heun,4,0.0125,global_grid,0.0134,226.98147201297394
heun,4,0.0125,global_grid,0.0135,230.5292610095184
heun,4,0.0125,global_grid,0.013600000000000001,234.0741049436047
heun,4,0.0125,global_grid,0.0137,237.61563552516083
heun,4,0.0125,global_grid,0.013800000000000002,241.1534967839186
heun,4,0.0125,global_grid,0.013900000000000001,244.68734477281447
heun,4,0.0125,global_grid,0.014,248.21684727525647
heun,4,0.0125,global_grid,0.014100000000000001,251.74168351638082
heun,4,0.0125,global_grid,0.0142,255.26154387842664
heun,4,0.0125,global_grid,0.0143,258.77612962033805
heun,4,0.0125,global_grid,0.014400000000000001,262.28515260168956
heun,4,0.0125,global_grid,0.0145,265.7883350110294
heun,4,0.0125,global_grid,0.0146,269.28540909871816
heun,4,0.0125,global_grid,0.014700000000000001,272.77611691432975
heun,4,0.0125,global_grid,0.0148,276.26021004867573
heun,4,0.0125,global_grid,0.0149,279.73744938050027
heun,4,0.0125,global_grid,0.015000000000000001,283.2076048278824
heun,4,0.0125,global_grid,0.0151,286.67045510437697
heun,4,0.0125,global_grid,0.0152,290.1257874799183
heun,4,0.0125,global_grid,0.015300000000000001,293.57339754648734
heun,4,0.0125,global_grid,0.0154,297.01308898856246
heun,4,0.0125,global_grid,0.0155,300.4446733583323
heun,4,0.0125,global_grid,0.015600000000000001,303.86796985567685
heun,4,0.0125,global_grid,0.015700000000000002,307.2828051128839
heun,4,0.0125,global_grid,0.0158,310.68901298409014
heun,4,0.0125,global_grid,0.0159,314.0864343394086
heun,4,0.0125,global_grid,0.016,317.4749168637089
heun,4,0.0125,global_grid,0.0161,320.85431486001613
heun,4,0.0125,global_grid,0.0162,324.2244890574764
heun,4,0.0125,global_grid,0.016300000000000002,327.5853064238415
heun,4,0.0125,global_grid,0.0164,330.9366399824295
heun,4,0.0125,global_grid,0.0165,334.2783686334919
heun,4,0.0125,global_grid,0.0166,337.6103769799395
heun,4,0.0125,global_grid,0.0167,340.9325551573571
heun,4,0.0125,global_grid,0.016800000000000002,344.2447986682535
heun,4,0.0125,global_grid,0.016900000000000002,347.5470082204679
heun,4,0.0125,global_grid,0.017,350.8390895696772
heun,4,0.0125,global_grid,0.0171,354.12095336592733
heun,4,0.0125,global_grid,0.0172,357.39251500411956
heun,4,0.0125,global_grid,0.0173,360.65369447838316
heun,4,0.0125,global_grid,0.017400000000000002,363.90441624025453
heun,4,0.0125,global_grid,0.0175,367.14460906060066
heun,4,0.0125,global_grid,0.0176,370.3742058952037
heun,4,0.0125,global_grid,0.0177,373.5931437539345
heun,4,0.0125,global_grid,0.0178,376.80136357344537
heun,4,0.0125,global_grid,0.0179,379.99881009330545
heun,4,0.0125,global_grid,0.018000000000000002,383.1854317355004
heun,4,0.0125,global_grid,0.0181,386.3611804872296
heun,4,0.0125,global_grid,0.0182,389.5260117869264
heun,4,0.0125,global_grid,0.0183,392.6798844134199
heun,4,0.0125,global_grid,0.0184,395.8227603781843
heun,4,0.0125,global_grid,0.018500000000000003,398.9546048205774
heun,4,0.0125,global_grid,0.018600000000000002,402.07538590602803
heun,4,0.0125,global_grid,0.0187,405.1850747270778
heun,4,0.0125,global_grid,0.0188,408.283645207218
heun,4,0.0125,global_grid,0.0189,411.37107400745657
heun,4,0.0125,global_grid,0.019,414.44734043554195
heun,4,0.0125,global_grid,0.019100000000000002,417.51242635777766
heun,4,0.0125,global_grid,0.019200000000000002,420.5663161133664
heun,4,0.0125,global_grid,0.0193,423.6089964312182
heun,4,0.0125,global_grid,0.0194,426.64045634915453
heun,4,0.0125,global_grid,0.0195,429.66068713545684
heun,4,0.0125,global_grid,0.0196,432.66968221268644
heun,4,0.0125,global_grid,0.019700000000000002,435.6674370837259
heun,4,0.0125,global_grid,0.0198,438.65394925998146
heun,4,0.0125,global_grid,0.0199,441.62921819168014
heun,4,0.0125,global_grid,0.02,444.59324520022284
heun,4,0.0125,local_refinement,0.004976393202250021,0.004332558152744411
heun,4,0.0125,local_refinement,0.00502360679774998,0.004276521328618929
heun,4,0.0125,local_refinement,0.005052786404500043,0.02132478584006892
heun,4,0.0125,local_refinement,0.005000077437097482,1.458615551702341e-07
heun,4,0.0125,local_refinement,0.00500007683218722,1.454700325195465e-07
heun,4,0.0125,local_refinement,0.005000035087070901,1.3210553002889213e-07
heun,4,0.0125,local_refinement,0.005000035234553341,1.321053617388291e-07
heun,4,0.0125,local_refinement,0.005000035309049182,1.3210540445773927e-07
heun,8,0.00625,global_grid,0.0,447.9052442007647
heun,8,0.00625,global_grid,0.0001,424.99239123110124
heun,8,0.00625,global_grid,0.0002,402.74318791120237
heun,8,0.00625,global_grid,0.00030000000000000003,381.1637513806757
heun,8,0.00625,global_grid,0.0004,360.25945722095577
heun,8,0.00625,global_grid,0.0005,340.0348256349313
heun,8,0.00625,global_grid,0.0006000000000000001,320.49340978968115
heun,8,0.00625,global_grid,0.0007,301.6376887647933
heun,8,0.00625,global_grid,0.0008,283.4689677140896
heun,8,0.00625,global_grid,0.0009000000000000001,265.9872879270874
heun,8,0.00625,global_grid,0.001,249.19134945098517
heun,8,0.00625,global_grid,0.0011,233.0784487919802
heun,8,0.00625,global_grid,0.0012000000000000001,217.64443395010818
heun,8,0.00625,global_grid,0.0013000000000000002,202.8836786563619
heun,8,0.00625,global_grid,0.0014,188.78907718526952
heun,8,0.00625,global_grid,0.0015,175.35206052958824
heun,8,0.00625,global_grid,0.0016,162.56263407409625
heun,8,0.00625,global_grid,0.0017000000000000001,150.40943622604203
heun,8,0.00625,global_grid,0.0018000000000000002,138.8798167881023
heun,8,0.00625,global_grid,0.0019,127.95993323361516
heun,8,0.00625,global_grid,0.002,117.63486249838547
heun,8,0.00625,global_grid,0.0021000000000000003,107.88872546792975
heun,8,0.00625,global_grid,0.0022,98.70482103462787
heun,8,0.00625,global_grid,0.0023,90.0657664371142
heun,8,0.00625,global_grid,0.0024000000000000002,81.95364057551181
heun,8,0.00625,global_grid,0.0025,74.35012711201905
heun,8,0.00625,global_grid,0.0026000000000000003,67.23665440018466
heun,8,0.00625,global_grid,0.0027,60.594529615218754
heun,8,0.00625,global_grid,0.0028,54.405064855559324
heun,8,0.00625,global_grid,0.0029000000000000002,48.649693425409005
heun,8,0.00625,global_grid,0.003,43.31007496299461
heun,8,0.00625,global_grid,0.0031000000000000003,38.36818852673495
heun,8,0.00625,global_grid,0.0032,33.806413172235274
heun,8,0.00625,global_grid,0.0033,29.607595932715498
heun,8,0.00625,global_grid,0.0034000000000000002,25.755107444410868
heun,8,0.00625,global_grid,0.0035,22.232885731453077
heun,8,0.00625,global_grid,0.0036000000000000003,19.025468880225365
heun,8,0.00625,global_grid,0.0037,16.118017492849457
heun,8,0.00625,global_grid,0.0038,13.496327917097435
heun,8,0.00625,global_grid,0.0039000000000000003,11.14683731107069
heun,8,0.00625,global_grid,0.004,9.056621621703785
heun,8,0.00625,global_grid,0.0041,7.213387543180795
heun,8,0.00625,global_grid,0.004200000000000001,5.605459481306494
heun,8,0.00625,global_grid,0.0043,4.221762489016802
heun,8,0.00625,global_grid,0.0044,3.0518020623085462
heun,8,0.00625,global_grid,0.0045000000000000005,2.0856416000359257
heun,8,0.00625,global_grid,0.0046,1.313878239705149
heun,8,0.00625,global_grid,0.0047,0.7276176883381293
heun,8,0.00625,global_grid,0.0048000000000000004,0.31844857574110874
heun,8,0.00625,global_grid,0.0049,0.0784167695337699
heun,8,0.00625,global_grid,0.005,8.913136736817487e-09
heun,8,0.00625,global_grid,0.0051,0.07608313865543521
heun,8,0.00625,global_grid,0.005200000000000001,0.2999341571549513
heun,8,0.00625,global_grid,0.0053,0.6651812328009874
heun,8,0.00625,global_grid,0.0054,1.1657907918150712
heun,8,0.00625,global_grid,0.0055000000000000005,1.7960467376342493
heun,8,0.00625,global_grid,0.0056,2.550530826642778
heun,8,0.00625,global_grid,0.0057,3.4241041969575567
heun,8,0.00625,global_grid,0.0058000000000000005,4.411890025390541
heun,8,0.00625,global_grid,0.0059,5.5092572718842465
heun,8,0.00625,global_grid,0.006,6.711805459862825
heun,8,0.00625,global_grid,0.0061,8.01535043427192
heun,8,0.00625,global_grid,0.006200000000000001,9.415911035830833
heun,8,0.00625,global_grid,0.0063,10.909696629480305
heun,8,0.00625,global_grid,0.0064,12.493095426515866
heun,8,0.00625,global_grid,0.006500000000000001,14.16266354289127
heun,8,0.00625,global_grid,0.0066,15.915114740127017
heun,8,0.00625,global_grid,0.0067,17.747310799786398
heun,8,0.00625,global_grid,0.0068000000000000005,19.656252487210754
heun,8,0.00625,global_grid,0.006900000000000001,21.63907106489052
heun,8,0.00625,global_grid,0.007,23.69302032029561
heun,8,0.00625,global_grid,0.0071,25.815469077044003
heun,8,0.00625,global_grid,0.007200000000000001,28.003894161893253
heun,8,0.00625,global_grid,0.0073,30.255873803124697
heun,8,0.00625,global_grid,0.0074,32.569081438484545
heun,8,0.00625,global_grid,0.007500000000000001,34.94127991293643
heun,8,0.00625,global_grid,0.0076,37.370316048127435
heun,8,0.00625,global_grid,0.0077,39.85411556672203
heun,8,0.00625,global_grid,0.0078000000000000005,42.390678355668825
heun,8,0.00625,global_grid,0.0079,44.978074053097494
heun,8,0.00625,global_grid,0.008,47.61443794397242
heun,8,0.00625,global_grid,0.0081,50.29796714987919
heun,8,0.00625,global_grid,0.0082,53.026917098480325
heun,8,0.00625,global_grid,0.0083,55.79959825826867
heun,8,0.00625,global_grid,0.008400000000000001,58.61437312430048
heun,8,0.00625,global_grid,0.0085,61.469653440675074
heun,8,0.00625,global_grid,0.0086,64.36389764560543
heun,8,0.00625,global_grid,0.008700000000000001,67.29560852508548
heun,8,0.00625,global_grid,0.0088,70.26333106133357
heun,8,0.00625,global_grid,0.0089,73.26565046246675
heun,8,0.00625,global_grid,0.009000000000000001,76.30119036016661
heun,8,0.00625,global_grid,0.0091,79.36861116248596
heun,8,0.00625,global_grid,0.0092,82.46660854937409
heun,8,0.00625,global_grid,0.009300000000000001,85.59391209899492
heun,8,0.00625,global_grid,0.0094,88.74928403343539
heun,8,0.00625,global_grid,0.0095,91.9315180729689
heun,8,0.00625,global_grid,0.009600000000000001,95.13943838863375
heun,8,0.00625,global_grid,0.0097,98.37189864349115
heun,8,0.00625,global_grid,0.0098,101.62778111355247
heun,8,0.00625,global_grid,0.0099,104.90599587998823
heun,8,0.00625,global_grid,0.01,108.20548008484364
heun,8,0.00625,global_grid,0.010100000000000001,111.52519724310532
heun,8,0.00625,global_grid,0.0102,114.86413660454426
heun,8,0.00625,global_grid,0.0103,118.22131255934751
heun,8,0.00625,global_grid,0.010400000000000001,121.59576408208689
heun,8,0.00625,global_grid,0.0105,124.98655420910976
heun,8,0.00625,global_grid,0.0106,128.39276954492468
heun,8,0.00625,global_grid,0.010700000000000001,131.813519793624
heun,8,0.00625,global_grid,0.0108,135.247937311822
heun,8,0.00625,global_grid,0.0109,138.69517667999224
heun,8,0.00625,global_grid,0.011000000000000001,142.15441428946212
heun,8,0.00625,global_grid,0.0111,145.62484794266524
heun,8,0.00625,global_grid,0.0112,149.10569646457293
heun,8,0.00625,global_grid,0.011300000000000001,152.59619932350765
heun,8,0.00625,global_grid,0.0114,156.09561625980461
heun,8,0.00625,global_grid,0.0115,159.60322692102025
heun,8,0.00625,global_grid,0.011600000000000001,163.11833050259798
heun,8,0.00625,global_grid,0.0117,166.64024539308906
heun,8,0.00625,global_grid,0.0118,170.16830882318965
heun,8,0.00625,global_grid,0.0119,173.70187651800904
heun,8,0.00625,global_grid,0.012,177.24032235210353
heun,8,0.00625,global_grid,0.012100000000000001,180.78303800693115
heun,8,0.00625,global_grid,0.0122,184.3294326304737
heun,8,0.00625,global_grid,0.0123,187.8789324988615
heun,8,0.00625,global_grid,0.012400000000000001,191.43098067990002
heun,8,0.00625,global_grid,0.0125,194.9850366984687
heun,8,0.00625,global_grid,0.0126,198.54057620379584
heun,8,0.00625,global_grid,0.012700000000000001,202.09709063867635
heun,8,0.00625,global_grid,0.0128,205.65408691071116
heun,8,0.00625,global_grid,0.0129,209.21108706568543
heun,8,0.00625,global_grid,0.013000000000000001,212.76762796322427
heun,8,0.00625,global_grid,0.0131,216.3232609548697
heun,8,0.00625,global_grid,0.0132,219.8775515647455
heun,8,0.00625,global_grid,0.013300000000000001,223.43007917296686
heun,8,0.00625,global_grid,0.0134,226.98043670197592
heun,8,0.00625,global_grid,0.0135,230.52823030596122
heun,8,0.00625,global_grid,0.013600000000000001,234.0730790635377
heun,8,0.00625,global_grid,0.0137,237.6146146738407
heun,8,0.00625,global_grid,0.013800000000000002,241.15248115619593
heun,8,0.00625,global_grid,0.013900000000000001,244.68633455351147
heun,8,0.00625,global_grid,0.014,248.21584263953497
heun,8,0.00625,global_grid,0.014100000000000001,251.74068463010335
heun,8,0.00625,global_grid,0.0142,255.26055089850777
heun,8,0.00625,global_grid,0.0143,258.77514269508447
heun,8,0.00625,global_grid,0.014400000000000001,262.2841718711339
heun,8,0.00625,global_grid,0.0145,265.7873606072539
heun,8,0.00625,global_grid,0.0146,269.2844411461666
heun,8,0.00625,global_grid,0.014700000000000001,272.7751555301141
heun,8,0.00625,global_grid,0.0148,276.25925534287006
heun,8,0.00625,global_grid,0.0149,279.73650145642756
heun,8,0.00625,global_grid,0.015000000000000001,283.2066637823907
heun,8,0.00625,global_grid,0.0151,286.6695210281096
heun,8,0.00625,global_grid,0.0152,290.12486045757083
heun,8,0.00625,global_grid,0.015300000000000001,293.5724776570604
heun,8,0.00625,global_grid,0.0154,297.01217630560217
heun,8,0.00625,global_grid,0.0155,300.44376795016547
heun,8,0.00625,global_grid,0.015600000000000001,303.8670717856351
heun,8,0.00625,global_grid,0.015700000000000002,307.28191443952403
heun,8,0.00625,global_grid,0.0158,310.68812976140106
heun,8,0.00625,global_grid,0.0159,314.08555861701467
heun,8,0.00625,global_grid,0.016,317.4740486870657
heun,8,0.00625,global_grid,0.0161,320.853454270597
heun,8,0.00625,global_grid,0.0162,324.22363609295286
heun,8,0.00625,global_grid,0.016300000000000002,327.58446111825873
heun,8,0.00625,global_grid,0.0164,330.9358023663722
heun,8,0.00625,global_grid,0.0165,334.27753873424484
heun,8,0.00625,global_grid,0.0166,337.6095548216425
heun,8,0.00625,global_grid,0.0167,340.9317407611535
heun,8,0.00625,global_grid,0.016800000000000002,344.2439920524322
heun,8,0.00625,global_grid,0.016900000000000002,347.546209400602
heun,8,0.00625,global_grid,0.017,350.83829855875433
heun,8,0.00625,global_grid,0.0171,354.12017017447533
heun,8,0.00625,global_grid,0.0172,357.3917396403286
heun,8,0.00625,global_grid,0.0173,360.6529269482212
heun,8,0.00625,global_grid,0.017400000000000002,363.90365654757994
heun,8,0.00625,global_grid,0.0175,367.1438572072686
heun,8,0.00625,global_grid,0.0176,370.37346188116703
heun,8,0.00625,global_grid,0.0177,373.5924075773442
heun,8,0.00625,global_grid,0.0178,376.8006352307432
heun,8,0.00625,global_grid,0.0179,379.99808957931486
heun,8,0.00625,global_grid,0.018000000000000002,383.18471904351094
heun,8,0.00625,global_grid,0.0181,386.3604756090832
heun,8,0.00625,global_grid,0.0182,389.5253147130922
heun,8,0.00625,global_grid,0.0183,392.67919513307334
heun,8,0.00625,global_grid,0.0184,395.8220788792773
heun,8,0.00625,global_grid,0.018500000000000003,398.95393108990964
heun,8,0.00625,global_grid,0.018600000000000002,402.07471992931113
heun,8,0.00625,global_grid,0.0187,405.18441648899875
heun,8,0.00625,global_grid,0.0188,408.2829946915021
heun,8,0.00625,global_grid,0.0189,411.37043119692385
heun,8,0.00625,global_grid,0.019,414.4467053121615
heun,8,0.00625,global_grid,0.019100000000000002,417.5117989027219
heun,8,0.00625,global_grid,0.019200000000000002,420.5656963070616
heun,8,0.00625,global_grid,0.0193,423.6083842533915
heun,8,0.00625,global_grid,0.0194,426.63985177888037
heun,8,0.00625,global_grid,0.0195,429.660090151202
heun,8,0.00625,global_grid,0.0196,432.6690927923504
heun,8,0.00625,global_grid,0.019700000000000002,435.66685520468354
heun,8,0.00625,global_grid,0.0198,438.65337489911644
heun,8,0.00625,global_grid,0.0199,441.6286513254255
heun,8,0.00625,global_grid,0.02,444.5926858045953
heun,8,0.00625,local_refinement,0.004976393202250021,0.004322555692620059
heun,8,0.00625,local_refinement,0.00502360679774998,0.004285766284442794
heun,8,0.00625,local_refinement,0.005052786404500043,0.02134495625638503
heun,8,0.00625,local_refinement,0.005000050842045765,2.192777060017876e-08
heun,8,0.00625,local_refinement,0.005000050444704003,2.1671254554524192e-08
heun,8,0.00625,local_refinement,0.005000008701618666,8.308524682235923e-09
heun,8,0.00625,local_refinement,0.005000008848887298,8.308356881085895e-09
heun,8,0.00625,local_refinement,0.005000008923382748,8.308399593755833e-09
heun,16,0.003125,global_grid,0.0,447.8924662683464
heun,16,0.003125,global_grid,0.0001,424.98046062340484
heun,16,0.003125,global_grid,0.0002,402.73205719980524
heun,16,0.003125,global_grid,0.00030000000000000003,381.1533756889817
heun,16,0.003125,global_grid,0.0004,360.2497940399374
heun,16,0.003125,global_grid,0.0005,340.02583464783356
heun,16,0.003125,global_grid,0.0006000000000000001,320.4850527072405
heun,16,0.003125,global_grid,0.0007,301.62992917253166
heun,16,0.003125,global_grid,0.0008,283.46177093317016
heun,16,0.003125,global_grid,0.0009000000000000001,265.9806208899629
heun,16,0.003125,global_grid,0.001,249.18518059277065
heun,16,0.003125,global_grid,0.0011,233.07274795795956
heun,16,0.003125,global_grid,0.0012000000000000001,217.6391723192843
heun,16,0.003125,global_grid,0.0013000000000000002,202.8788286803568
heun,16,0.003125,global_grid,0.0014,188.78461254124488
heun,16,0.003125,global_grid,0.0015,175.34795608538994
heun,16,0.003125,global_grid,0.0016,162.5588658633244
heun,16,0.003125,global_grid,0.0017000000000000001,150.4059814304787
heun,16,0.003125,global_grid,0.0018000000000000002,138.87665372478773
heun,16,0.003125,global_grid,0.0019,127.9570413439149
heun,16,0.003125,global_grid,0.002,117.63222233660906
heun,16,0.003125,global_grid,0.0021000000000000003,107.88631868742135
heun,16,0.003125,global_grid,0.0022,98.7026303697138
heun,16,0.003125,global_grid,0.0023,90.06377567983583
heun,16,0.003125,global_grid,0.0024000000000000002,81.95183454660925
heun,16,0.003125,global_grid,0.0025,74.34849162613068
heun,16,0.003125,global_grid,0.0026000000000000003,67.23517622569466
heun,16,0.003125,global_grid,0.0027,60.593196429506996
heun,16,0.003125,global_grid,0.0028,54.40386519666363
heun,16,0.003125,global_grid,0.0029000000000000002,48.64861664123678
heun,16,0.003125,global_grid,0.003,43.309111159261434
heun,16,0.003125,global_grid,0.0031000000000000003,38.367328514750355
heun,16,0.003125,global_grid,0.0032,33.80564841755248
heun,16,0.003125,global_grid,0.0033,29.60691850550725
heun,16,0.003125,global_grid,0.0034000000000000002,25.7545099722608
heun,16,0.003125,global_grid,0.0035,22.23236135506374
heun,16,0.003125,global_grid,0.0036000000000000003,19.025011212383948
heun,16,0.003125,global_grid,0.0037,16.117620580826106
heun,16,0.003125,global_grid,0.0038,13.495986208518936
heun,16,0.003125,global_grid,0.0039000000000000003,11.146545623206311
heun,16,0.003125,global_grid,0.004,9.056375114009152
heun,16,0.003125,global_grid,0.0041,7.213181692886155
heun,16,0.003125,global_grid,0.004200000000000001,5.605290061793929
heun,16,0.003125,global_grid,0.0043,4.221625550703198
heun,16,0.003125,global_grid,0.0044,3.051693915743648
heun,16,0.003125,global_grid,0.0045000000000000005,2.0855588009251234
heun,16,0.003125,global_grid,0.0046,1.3138175755764467
heun,16,0.003125,global_grid,0.0047,0.7275761665905579
heun,16,0.003125,global_grid,0.0048000000000000004,0.3184234128316522
heun,16,0.003125,global_grid,0.0049,0.07840538108655234
heun,16,0.003125,global_grid,0.005,5.588659649594176e-10
heun,16,0.003125,global_grid,0.0051,0.07609229743750608
heun,16,0.003125,global_grid,0.005200000000000001,0.29995044336428534
heun,16,0.003125,global_grid,0.0053,0.6652027721275088
heun,16,0.003125,global_grid,0.0054,1.165815867727928
heun,16,0.003125,global_grid,0.0055000000000000005,1.7960737839246759
heun,16,0.003125,global_grid,0.0056,2.5505584200830667
heun,16,0.003125,global_grid,0.0057,3.4241310500477065
heun,16,0.003125,global_grid,0.0058000000000000005,4.411914979177878
heun,16,0.003125,global_grid,0.0059,5.509279288853255
