seed,training_method,ratio,h_model,epoch,loss,gradient_norm
1,forward_euler,4,0.0125,27200,4.679662202281174e-06,4.6496049638137354e-05
1,forward_euler,4,0.0125,27250,4.613900696536371e-06,2.0061507823394853e-05
1,forward_euler,4,0.0125,27300,4.55717787728909e-06,1.8144795207749287e-05
1,forward_euler,4,0.0125,27350,4.506666839531398e-06,1.7639156664142703e-05
1,forward_euler,4,0.0125,27400,4.4603903081659715e-06,1.725210233714527e-05
1,forward_euler,4,0.0125,27450,4.416950709639527e-06,1.695322009884011e-05
1,forward_euler,4,0.0125,27500,4.375364897513501e-06,1.672651073223404e-05
1,forward_euler,4,0.0125,27550,4.334941183798439e-06,1.6552342787202533e-05
1,forward_euler,4,0.0125,27600,4.295189394729907e-06,1.6609425316968452e-05
1,forward_euler,4,0.0125,27650,0.00011306378268363768,0.09648848527459969
1,forward_euler,4,0.0125,27700,5.2579563715619485e-06,0.00435304860122522
1,forward_euler,4,0.0125,27750,4.661307759868708e-06,0.00041999669360907416
1,forward_euler,4,0.0125,27800,4.559460744655716e-06,2.9574918122080202e-05
1,forward_euler,4,0.0125,27850,4.481614223392182e-06,2.0053762525595596e-05
1,forward_euler,4,0.0125,27900,4.417595888140751e-06,1.9414608996875827e-05
1,forward_euler,4,0.0125,27950,4.362499074646016e-06,1.8688034748411198e-05
1,forward_euler,4,0.0125,28000,4.31304172759068e-06,1.8158512451077644e-05
1,forward_euler,4,0.0125,28050,4.267053337345812e-06,1.7763351283653278e-05
1,forward_euler,4,0.0125,28100,4.417174217498025e-06,0.006292502539749951
1,forward_euler,4,0.0125,28150,5.643159716000206e-06,0.013274690110861841
1,forward_euler,4,0.0125,28200,4.411679227116865e-06,0.0012705947102039932
1,forward_euler,4,0.0125,28250,4.3172234138390895e-06,0.00017888367343574764
1,forward_euler,4,0.0125,28300,4.2673449781182e-06,1.9170553598513054e-05
1,forward_euler,4,0.0125,28350,4.222011724977652e-06,1.8763264061711384e-05
1,forward_euler,4,0.0125,28400,4.178908030772155e-06,1.8225869990533234e-05
1,forward_euler,4,0.0125,28450,4.137483809750539e-06,0.00032999394265016105
1,forward_euler,4,0.0125,28500,1.837934875365983e-05,0.03227685498646706
1,forward_euler,4,0.0125,28550,4.39083123748693e-06,0.0027678995856207133
1,forward_euler,4,0.0125,28600,4.266080862373876e-06,0.00018418123049093743
1,forward_euler,4,0.0125,28650,4.207345762136096e-06,1.8200948901761923e-05
1,forward_euler,4,0.0125,28700,4.15596971507311e-06,1.883158309028895e-05
1,forward_euler,4,0.0125,28750,4.108480419806818e-06,1.9019101604203795e-05
1,forward_euler,4,0.0125,28800,1.6628457142649843e-05,0.023339287832197804
1,forward_euler,4,0.0125,28850,4.533573658988958e-06,0.005880543834309504
1,forward_euler,4,0.0125,28900,4.191768724301866e-06,0.00057677731069624
1,forward_euler,4,0.0125,28950,4.131386723727935e-06,3.2879371187947276e-05
1,forward_euler,4,0.0125,29000,4.07985226884963e-06,2.1334247836061064e-05
1,forward_euler,4,0.0125,29050,4.031793951582074e-06,2.1762630856029107e-05
1,forward_euler,4,0.0125,29100,2.2781107513227973e-05,0.035821897082997184
1,forward_euler,4,0.0125,29150,4.299366814113132e-06,0.00220811072192222
1,forward_euler,4,0.0125,29200,4.115424003417061e-06,0.0003145097893625274
1,forward_euler,4,0.0125,29250,4.055839002158916e-06,1.963540620215969e-05
1,forward_euler,4,0.0125,29300,4.003694208581827e-06,1.628663018742605e-05
1,forward_euler,4,0.0125,29350,4.087292126639244e-05,0.08528459466852745
1,forward_euler,4,0.0125,29400,4.230320289664581e-06,0.002992460253283175
1,forward_euler,4,0.0125,29450,4.061241910707636e-06,0.0004387328987452498
1,forward_euler,4,0.0125,29500,4.001484773880096e-06,1.909840032687356e-05
1,forward_euler,4,0.0125,29550,3.948632236014354e-06,3.23763853441416e-05
1,forward_euler,4,0.0125,29600,5.6894346959573906e-05,0.10173359441164427
1,forward_euler,4,0.0125,29650,4.126346738882848e-06,0.0020692390688088237
1,forward_euler,4,0.0125,29700,3.978368765978474e-06,9.731409349846216e-05
1,forward_euler,4,0.0125,29750,3.919449025390068e-06,1.892414236060119e-05
1,forward_euler,4,0.0125,29800,0.00025223483522186774,0.2055085711147576
1,forward_euler,4,0.0125,29850,4.833912004438802e-06,0.012402567371625386
1,forward_euler,4,0.0125,29900,3.971722699891168e-06,0.0010679989738649838
1,forward_euler,4,0.0125,29950,3.902669151462168e-06,6.853627671507149e-05
1,forward_euler,4,0.0125,30000,3.852369697358602e-06,0.0009168424102130564
2,forward_euler,4,0.0125,0,0.1190970091894377,4.147856254793347
2,forward_euler,4,0.0125,50,0.00458885966581979,0.03452487875029141
2,forward_euler,4,0.0125,100,0.004395306905563304,0.010933154464106793
2,forward_euler,4,0.0125,150,0.0033471753618612332,0.008944505734915023
2,forward_euler,4,0.0125,200,0.0024421291067014306,0.004545531859877511
2,forward_euler,4,0.0125,250,0.0024191105270614083,0.0010509532072624542
2,forward_euler,4,0.0125,300,0.0024078491123155675,0.00023685764469009052
2,forward_euler,4,0.0125,350,0.002394164775405331,0.00025221967958500576
2,forward_euler,4,0.0125,400,0.0023738533281862308,0.0003393035100433309
2,forward_euler,4,0.0125,450,0.0023318265517338044,0.0012596668938172964
2,forward_euler,4,0.0125,500,0.0022017443457782036,0.004355160512168149
2,forward_euler,4,0.0125,550,0.0018994252434303004,0.0046544911276747295
2,forward_euler,4,0.0125,600,0.0016536661894015724,0.0014262932720895678
2,forward_euler,4,0.0125,650,0.0013295397224603238,0.0029901375159320184
2,forward_euler,4,0.0125,700,0.0009516225791787808,0.002597975741855431
2,forward_euler,4,0.0125,750,0.0008238345712849931,0.023459333243263374
2,forward_euler,4,0.0125,800,0.0007821999248279732,0.03807312033999633
2,forward_euler,4,0.0125,850,0.0007435210158390779,0.002744289552390829
2,forward_euler,4,0.0125,900,0.0007192598437875463,0.004846718640559646
2,forward_euler,4,0.0125,950,0.0007652755287991106,0.09745640948700847
2,forward_euler,4,0.0125,1000,0.0006694129274389607,0.0007115698452818034
2,forward_euler,4,0.0125,1050,0.0006428716119026423,0.012930666551064288
2,forward_euler,4,0.0125,1100,0.000763230573823924,0.13826647493203514
2,forward_euler,4,0.0125,1150,0.0005750140620080826,0.0005892645972430065
2,forward_euler,4,0.0125,1200,0.0005965127423090389,0.08303262621351196
2,forward_euler,4,0.0125,1250,0.0005012427085894878,0.006009000386154569
2,forward_euler,4,0.0125,1300,0.0005486324106631176,0.10022997800507527
2,forward_euler,4,0.0125,1350,0.0004339557939878528,0.006883702538106794
2,forward_euler,4,0.0125,1400,0.0005342321996094641,0.13405264465667038
2,forward_euler,4,0.0125,1450,0.00038220372229869564,0.006833664432115236
2,forward_euler,4,0.0125,1500,0.0003591964058787075,0.002105855528811114
2,forward_euler,4,0.0125,1550,0.0006263166160965645,0.20724742839410004
2,forward_euler,4,0.0125,1600,0.0003343191839569095,0.011244524865649495
2,forward_euler,4,0.0125,1650,0.00032157277554854867,0.0008237129768599075
2,forward_euler,4,0.0125,1700,0.00031154922726562244,0.00025903421800872885
2,forward_euler,4,0.0125,1750,0.0003078936056048872,0.00939142677008959
2,forward_euler,4,0.0125,1800,0.00029869735949008386,0.00592177998358519
2,forward_euler,4,0.0125,1850,0.0002897786148947137,0.0010080254312477073
2,forward_euler,4,0.0125,1900,0.0002810532897275106,0.0007848020351653162
2,forward_euler,4,0.0125,1950,0.0002769007745474809,0.011349098058560995
2,forward_euler,4,0.0125,2000,0.0002674301488080649,0.003590894334377347
2,forward_euler,4,0.0125,2050,0.0004250138808441553,0.18116804640531756
2,forward_euler,4,0.0125,2100,0.000256819681070734,0.011198232587055733
2,forward_euler,4,0.0125,2150,0.0002469933830646914,0.0015743516911174392
2,forward_euler,4,0.0125,2200,0.0002372055284333752,0.0016185825849533014
2,forward_euler,4,0.0125,2250,0.0002486278377289102,0.03376919490775141
2,forward_euler,4,0.0125,2300,0.0002333086298931366,0.0021833852988483783
2,forward_euler,4,0.0125,2350,0.00022399934266769468,0.000482303632451049
2,forward_euler,4,0.0125,2400,0.00021419044640861627,0.0003834054779545039
2,forward_euler,4,0.0125,2450,0.00020364383844900534,0.0004012459654218719
2,forward_euler,4,0.0125,2500,0.0005124852032891105,0.27908046560347727
2,forward_euler,4,0.0125,2550,0.00020797710187362786,0.00810352458984502
2,forward_euler,4,0.0125,2600,0.00019782541767002972,0.0018281933858688845
2,forward_euler,4,0.0125,2650,0.00018769338563208926,0.0003998213710252267
2,forward_euler,4,0.0125,2700,0.00017714766154454788,0.00040485162297073394
2,forward_euler,4,0.0125,2750,0.0001659252831234069,0.00041240486127749144
2,forward_euler,4,0.0125,2800,0.00015380990746253348,0.00041388826475101035
2,forward_euler,4,0.0125,2850,0.00018567849354624423,0.06395870808807079
2,forward_euler,4,0.0125,2900,0.00015626418735563465,0.00551467422286665
2,forward_euler,4,0.0125,2950,0.00014555462930451174,0.0005085017356151927
2,forward_euler,4,0.0125,3000,0.0001347859590892682,0.00038870715021240926
2,forward_euler,4,0.0125,3050,0.00012380170582982166,0.0003834419406775598
2,forward_euler,4,0.0125,3100,0.00016278656441965158,0.09912769078408437
2,forward_euler,4,0.0125,3150,0.00010927479082857115,0.001141724455401187
2,forward_euler,4,0.0125,3200,9.790380213759631e-05,0.0012860841560678482
2,forward_euler,4,0.0125,3250,0.00013518481552832323,0.06936019173229005
2,forward_euler,4,0.0125,3300,9.603609174401218e-05,0.00458509645927908
2,forward_euler,4,0.0125,3350,8.737754136004626e-05,0.0006646001746201762
2,forward_euler,4,0.0125,3400,8.051898132115837e-05,0.00026660196681910404
2,forward_euler,4,0.0125,3450,7.535318000085673e-05,0.00019751535459699483
2,forward_euler,4,0.0125,3500,0.00014485934825376407,0.1152391874425998
2,forward_euler,4,0.0125,3550,8.348362736044064e-05,0.012740776957160574
2,forward_euler,4,0.0125,3600,7.655772982570301e-05,0.001388055406899521
2,forward_euler,4,0.0125,3650,7.218891305432551e-05,0.0001943293879002569
2,forward_euler,4,0.0125,3700,6.926306989161478e-05,0.00015093999771541994
2,forward_euler,4,0.0125,3750,6.73036944212828e-05,0.00011922526523811039
2,forward_euler,4,0.0125,3800,6.596831548417165e-05,9.869650985267282e-05
2,forward_euler,4,0.0125,3850,6.505999454187523e-05,0.0025730391502004307
2,forward_euler,4,0.0125,3900,9.671283581172824e-05,0.07262661973245342
2,forward_euler,4,0.0125,3950,6.982373733407512e-05,0.004814093281813681
2,forward_euler,4,0.0125,4000,6.710828794824756e-05,0.0005051262095176614
2,forward_euler,4,0.0125,4050,6.556606502266644e-05,0.0001233492792124164
2,forward_euler,4,0.0125,4100,6.459728043911075e-05,9.755877466809164e-05
2,forward_euler,4,0.0125,4150,6.393473144459862e-05,8.606096675581409e-05
2,forward_euler,4,0.0125,4200,6.343801287880293e-05,8.010711746146106e-05
2,forward_euler,4,0.0125,4250,6.303223057301043e-05,7.747972630602321e-05
2,forward_euler,4,0.0125,4300,6.267641105546226e-05,7.651517559707664e-05
2,forward_euler,4,0.0125,4350,0.0002706867947535272,0.21861382371979182
2,forward_euler,4,0.0125,4400,6.659502238619653e-05,0.008607762699929977
2,forward_euler,4,0.0125,4450,6.371309396222178e-05,0.0007830648219662096
2,forward_euler,4,0.0125,4500,7.269610505839427e-05,0.03675895211692277
2,forward_euler,4,0.0125,4550,6.229666085060123e-05,0.0016911351212651154
2,forward_euler,4,0.0125,4600,6.163251974948402e-05,0.00022011548449068293
2,forward_euler,4,0.0125,4650,6.122006206598278e-05,9.524589859469717e-05
2,forward_euler,4,0.0125,4700,6.088253350781983e-05,8.103009940586566e-05
2,forward_euler,4,0.0125,4750,0.00011286345757872035,0.10036052077628733
2,forward_euler,4,0.0125,4800,6.60921271541985e-05,0.020341992256632378
2,forward_euler,4,0.0125,4850,6.135604439733982e-05,0.0017331992197301652
2,forward_euler,4,0.0125,4900,6.0681875311919426e-05,0.00016983454759550724
2,forward_euler,4,0.0125,4950,6.025861639103157e-05,8.428262619892693e-05
2,forward_euler,4,0.0125,5000,5.991182031628741e-05,8.042850768579063e-05
2,forward_euler,4,0.0125,5050,5.959179864707839e-05,8.012649324361407e-05
2,forward_euler,4,0.0125,5100,0.00011516935342620662,0.08782558868288175
2,forward_euler,4,0.0125,5150,6.185010421285308e-05,0.006780542512083906
2,forward_euler,4,0.0125,5200,6.002754283261797e-05,0.0005334973148932103
2,forward_euler,4,0.0125,5250,5.92720342376751e-05,0.0001088319292679699
2,forward_euler,4,0.0125,5300,5.881512958524832e-05,0.0006364850681739896
2,forward_euler,4,0.0125,5350,6.702905199133498e-05,0.042473295087820065
2,forward_euler,4,0.0125,5400,5.888117220297867e-05,0.0026823501987119584
2,forward_euler,4,0.0125,5450,5.832733062781243e-05,0.00036374741063752326
2,forward_euler,4,0.0125,5500,5.795853413641456e-05,8.62552045489723e-05
2,forward_euler,4,0.0125,5550,5.76253629112111e-05,7.999610661156407e-05
2,forward_euler,4,0.0125,5600,0.0009929549125254435,0.43408123193041415
2,forward_euler,4,0.0125,5650,6.116398366160753e-05,0.012309764728992183
2,forward_euler,4,0.0125,5700,5.817717199308836e-05,0.0017012759295739327
2,forward_euler,4,0.0125,5750,5.7369620724316286e-05,0.00014162657418259072
2,forward_euler,4,0.0125,5800,5.6913921605646726e-05,8.524005307585357e-05
2,forward_euler,4,0.0125,5850,5.654969921891773e-05,8.044443629676977e-05
2,forward_euler,4,0.0125,5900,5.6208629766206877e-05,9.094494502915292e-05
2,forward_euler,4,0.0125,5950,0.00010625422890038335,0.09851852300585123
2,forward_euler,4,0.0125,6000,5.7730221027029833e-05,0.006915053366947101
2,forward_euler,4,0.0125,6050,5.642664404831168e-05,0.0006933998062450985
2,forward_euler,4,0.0125,6100,5.592643946724059e-05,8.66265743352575e-05
2,forward_euler,4,0.0125,6150,5.554414527629347e-05,7.968661599988438e-05
2,forward_euler,4,0.0125,6200,5.518993581591819e-05,0.00010474304950256144
2,forward_euler,4,0.0125,6250,6.844477843126611e-05,0.04840161345069131
2,forward_euler,4,0.0125,6300,5.596163109558094e-05,0.005577675311228396
2,forward_euler,4,0.0125,6350,0.00016245971707290954,0.12411474126876429
2,forward_euler,4,0.0125,6400,5.54244407787414e-05,0.011968663717133284
2,forward_euler,4,0.0125,6450,5.414698126024854e-05,0.0010954764478338503
2,forward_euler,4,0.0125,6500,5.377048237871099e-05,0.0002597386356110989
2,forward_euler,4,0.0125,6550,8.126205435075661e-05,0.06930790875587618
2,forward_euler,4,0.0125,6600,5.4325486964161756e-05,0.0062959299394901155
2,forward_euler,4,0.0125,6650,5.3426577782525234e-05,0.00025427922719876305
2,forward_euler,4,0.0125,6700,5.301411790865359e-05,8.73561134430661e-05
2,forward_euler,4,0.0125,6750,0.00044854745493896013,0.3063637890689215
2,forward_euler,4,0.0125,6800,5.438667477517367e-05,0.013276137779109007
2,forward_euler,4,0.0125,6850,5.254222278974148e-05,0.00024958783100695103
2,forward_euler,4,0.0125,6900,5.204842957662636e-05,0.000536934847693182
2,forward_euler,4,0.0125,6950,5.4560929971722134e-05,0.01739666119456626
2,forward_euler,4,0.0125,7000,5.222095481161339e-05,0.0029268324810097332
2,forward_euler,4,0.0125,7050,5.1588246644890155e-05,0.0003874471154345213
2,forward_euler,4,0.0125,7100,5.116520807520232e-05,9.544361201217504e-05
2,forward_euler,4,0.0125,7150,5.082889336259522e-05,0.003661898592462611
2,forward_euler,4,0.0125,7200,5.684081470632243e-05,0.029121755904855297
2,forward_euler,4,0.0125,7250,5.0970181244171725e-05,0.0016915881764786305
2,forward_euler,4,0.0125,7300,5.032237353542892e-05,0.00024118490032272664
2,forward_euler,4,0.0125,7350,4.989190266821116e-05,8.889753625936008e-05
2,forward_euler,4,0.0125,7400,0.0002637241912070897,0.20235318349677794
2,forward_euler,4,0.0125,7450,5.062384341002957e-05,0.006039492119983152
2,forward_euler,4,0.0125,7500,4.958386180799427e-05,0.0006067000966019808
2,forward_euler,4,0.0125,7550,4.911365067810269e-05,0.00012900633123182043
2,forward_euler,4,0.0125,7600,4.8794628731881744e-05,0.004797127072187104
2,forward_euler,4,0.0125,7650,5.309590254305634e-05,0.027636080418076615
2,forward_euler,4,0.0125,7700,4.858254820703963e-05,0.0028408022779477537
2,forward_euler,4,0.0125,7750,4.798765764218102e-05,0.0002384748164243409
2,forward_euler,4,0.0125,7800,0.00011426638144111735,0.1222638450490804
2,forward_euler,4,0.0125,7850,4.8060217077319964e-05,0.003641917398301179
2,forward_euler,4,0.0125,7900,4.739207072911073e-05,0.0005653007383395462
2,forward_euler,4,0.0125,7950,4.69433535235955e-05,0.00010632670133120161
2,forward_euler,4,0.0125,8000,4.65177226287479e-05,0.0010389066585645554
2,forward_euler,4,0.0125,8050,6.094221505093351e-05,0.052450382174269276
2,forward_euler,4,0.0125,8100,4.693790574310159e-05,0.003261715015070667
2,forward_euler,4,0.0125,8150,4.6161253609653115e-05,0.00013063278199509345
2,forward_euler,4,0.0125,8200,4.5702455366449216e-05,7.75184138245767e-05
2,forward_euler,4,0.0125,8250,4.527322409868476e-05,7.762564891977192e-05
2,forward_euler,4,0.0125,8300,0.00015284053988610493,0.12452061714885981
2,forward_euler,4,0.0125,8350,4.621571913776935e-05,0.008169000578543513
2,forward_euler,4,0.0125,8400,4.4998506914095306e-05,0.000385210683840074
2,forward_euler,4,0.0125,8450,4.4527299590911306e-05,8.919771572486882e-05
2,forward_euler,4,0.0125,8500,4.409056574754422e-05,0.0001449210414126295
2,forward_euler,4,0.0125,8550,7.255824012833537e-05,0.052351537859221337
2,forward_euler,4,0.0125,8600,4.404339714942346e-05,0.0028444700131489316
2,forward_euler,4,0.0125,8650,4.33490341969012e-05,0.00025401737500443526
2,forward_euler,4,0.0125,8700,4.288638423465691e-05,0.00043145763943161963
2,forward_euler,4,0.0125,8750,5.22409610642161e-05,0.040774797894826756
2,forward_euler,4,0.0125,8800,4.305077790014341e-05,0.0035916140272698716
2,forward_euler,4,0.0125,8850,4.2312297078975736e-05,0.0003146427401726484
2,forward_euler,4,0.0125,8900,4.18437149873236e-05,9.297911698306198e-05
2,forward_euler,4,0.0125,8950,0.00014692850979566396,0.11115422817480752
2,forward_euler,4,0.0125,9000,4.2550293562632723e-05,0.011038459150798059
2,forward_euler,4,0.0125,9050,4.113700694856495e-05,0.0007511211503339275
2,forward_euler,4,0.0125,9100,4.069619000878077e-05,0.003171886219731719
2,forward_euler,4,0.0125,9150,5.1913082788917875e-05,0.04834637739428028
2,forward_euler,4,0.0125,9200,4.043882240041709e-05,0.0016252328722307196
2,forward_euler,4,0.0125,9250,3.9892569783168005e-05,0.00034210251983727213
2,forward_euler,4,0.0125,9300,3.9564794497778964e-05,0.005632416257199808
2,forward_euler,4,0.0125,9350,4.5989643587705796e-05,0.023037864687206148
2,forward_euler,4,0.0125,9400,3.924373955349838e-05,0.0017403206331800378
2,forward_euler,4,0.0125,9450,3.868221074611684e-05,0.0003471090643004653
2,forward_euler,4,0.0125,9500,0.00012339108006221016,0.12863790959659507
2,forward_euler,4,0.0125,9550,3.879315483290344e-05,0.008198666822196762
2,forward_euler,4,0.0125,9600,3.7902800450757344e-05,0.0007815395485378784
2,forward_euler,4,0.0125,9650,3.741882730697957e-05,0.0002863515488283789
2,forward_euler,4,0.0125,9700,5.108887523478955e-05,0.03421997876287862
2,forward_euler,4,0.0125,9750,3.731939023907026e-05,0.0005662382939197911
2,forward_euler,4,0.0125,9800,3.6692757243932036e-05,9.689563262763585e-05
2,forward_euler,4,0.0125,9850,0.0002915911714129263,0.22369972682721725
2,forward_euler,4,0.0125,9900,3.6762315762160286e-05,0.005792395107329695
2,forward_euler,4,0.0125,9950,3.589542396609719e-05,0.0016607084452874596
2,forward_euler,4,0.0125,10000,3.5386960720562365e-05,0.00046200612101671287
2,forward_euler,4,0.0125,10050,5.4298765242278853e-05,0.06172992450018911
2,forward_euler,4,0.0125,10100,3.513946136176529e-05,0.0028883162706586285
2,forward_euler,4,0.0125,10150,3.4500830397771966e-05,0.0004902638455833829
2,forward_euler,4,0.0125,10200,5.359471998364063e-05,0.057930640823306456
2,forward_euler,4,0.0125,10250,3.4663575213325854e-05,0.00689609501999303
2,forward_euler,4,0.0125,10300,3.367379943681782e-05,0.0004358938238479681
2,forward_euler,4,0.0125,10350,0.00017953549811689426,0.1836004529884632
2,forward_euler,4,0.0125,10400,3.466283183227536e-05,0.009800405607484417
2,forward_euler,4,0.0125,10450,3.284248004860306e-05,0.0015044492492075783
2,forward_euler,4,0.0125,10500,9.579476706208411e-05,0.112705429357341
2,forward_euler,4,0.0125,10550,3.358447717288122e-05,0.011875548115827129
2,forward_euler,4,0.0125,10600,3.191964971191908e-05,0.001419997675935281
2,forward_euler,4,0.0125,10650,3.2829428178731885e-05,0.01812371751863165
2,forward_euler,4,0.0125,10700,3.4282176320208015e-05,0.01547202907980737
2,forward_euler,4,0.0125,10750,3.098454779175067e-05,0.001134094994740947
2,forward_euler,4,0.0125,10800,0.00016075169682134468,0.16552646257359488
2,forward_euler,4,0.0125,10850,3.1322665600234436e-05,0.006549639714978271
2,forward_euler,4,0.0125,10900,3.0170262579652213e-05,0.001220638196145035
2,forward_euler,4,0.0125,10950,3.169035861735442e-05,0.021558209503402342
2,forward_euler,4,0.0125,11000,4.0216720040105836e-05,0.04177822639822941
2,forward_euler,4,0.0125,11050,2.9296423467465326e-05,0.0033169460871919237
2,forward_euler,4,0.0125,11100,2.8745400161618885e-05,0.0025993747440037048
2,forward_euler,4,0.0125,11150,3.366634990359273e-05,0.02750878916624887
2,forward_euler,4,0.0125,11200,2.84102661088256e-05,0.0011254677126482774
2,forward_euler,4,0.0125,11250,2.785616302015658e-05,0.0015169147176868406
2,forward_euler,4,0.0125,11300,3.0870878456771776e-05,0.022279010029701014
2,forward_euler,4,0.0125,11350,2.7517217913970686e-05,0.0011629261290847695
2,forward_euler,4,0.0125,11400,2.6944575114730736e-05,0.0010631299157726085
2,forward_euler,4,0.0125,11450,3.3709216888138016e-05,0.035230768252294625
2,forward_euler,4,0.0125,11500,2.6779305962215286e-05,0.002723600900068624
2,forward_euler,4,0.0125,11550,2.6162644678551348e-05,0.0002308042274891461
2,forward_euler,4,0.0125,11600,0.00011088974745686556,0.09381082849916271
2,forward_euler,4,0.0125,11650,2.644379367155742e-05,0.006625860349312897
2,forward_euler,4,0.0125,11700,2.5528103403499274e-05,0.0008117308933833768
2,forward_euler,4,0.0125,11750,2.5011655347058187e-05,0.00018734330770666763
2,forward_euler,4,0.0125,11800,5.188935869740549e-05,0.0725351062634469
2,forward_euler,4,0.0125,11850,2.498077668643808e-05,0.0016399378493112318
2,forward_euler,4,0.0125,11900,2.434305812797293e-05,0.00020877850682374775
2,forward_euler,4,0.0125,11950,6.170143043290091e-05,0.09401971300395102
2,forward_euler,4,0.0125,12000,2.5343858276740248e-05,0.013879639825868014
2,forward_euler,4,0.0125,12050,2.3664350478256198e-05,0.0015767221114497956
2,forward_euler,4,0.0125,12100,2.3122091214040115e-05,0.00020195013334839366
2,forward_euler,4,0.0125,12150,0.0002378414605957738,0.21134037226087912
2,forward_euler,4,0.0125,12200,2.3964674422412447e-05,0.007597428958746473
2,forward_euler,4,0.0125,12250,2.2598396387737845e-05,0.00013049825990893728
2,forward_euler,4,0.0125,12300,0.00014093097097500127,0.1660806875500603
2,forward_euler,4,0.0125,12350,2.288805579784942e-05,0.010079931053405778
2,forward_euler,4,0.0125,12400,2.168146602388596e-05,0.0004910932761510868
2,forward_euler,4,0.0125,12450,2.1308641483658168e-05,0.005738413173513732
2,forward_euler,4,0.0125,12500,2.631299883514207e-05,0.028011192655975868
2,forward_euler,4,0.0125,12550,2.109819990732987e-05,0.0015688932282615143
2,forward_euler,4,0.0125,12600,2.0915130577065486e-05,0.009732450865787324
2,forward_euler,4,0.0125,12650,2.3183687524518726e-05,0.013754617378181148
2,forward_euler,4,0.0125,12700,2.02422436217117e-05,0.0021425458748780186
2,forward_euler,4,0.0125,12750,3.05794272814092e-05,0.04784392211556148
2,forward_euler,4,0.0125,12800,2.1795721991421405e-05,0.012370965767139933
2,forward_euler,4,0.0125,12850,1.9693032370074848e-05,0.0009400915070131564
2,forward_euler,4,0.0125,12900,1.9137219988307593e-05,0.0002692030584906634
2,forward_euler,4,0.0125,12950,3.8226242615954e-05,0.06330969317993379
2,forward_euler,4,0.0125,13000,1.910062555575474e-05,0.0019344259269193863
2,forward_euler,4,0.0125,13050,1.8456610314022188e-05,0.0002557041211557977
2,forward_euler,4,0.0125,13100,2.1913626159441227e-05,0.03071640488484559
2,forward_euler,4,0.0125,13150,2.3972743418860353e-05,0.024848151591349267
2,forward_euler,4,0.0125,13200,1.8402782851575192e-05,0.0008210294826235576
2,forward_euler,4,0.0125,13250,1.783512952470341e-05,8.172127637606384e-05
2,forward_euler,4,0.0125,13300,0.00013700733499636032,0.15962098216894352
2,forward_euler,4,0.0125,13350,1.83222209161479e-05,0.010400228162205014
2,forward_euler,4,0.0125,13400,1.7201065546811e-05,0.000630613991536954
2,forward_euler,4,0.0125,13450,1.6736941648724924e-05,0.00013037325362972403
2,forward_euler,4,0.0125,13500,5.561183428649502e-05,0.08335742778776291
2,forward_euler,4,0.0125,13550,1.7076054038627496e-05,0.004466066900645522
2,forward_euler,4,0.0125,13600,1.6316998812926025e-05,0.0002654762446833137
2,forward_euler,4,0.0125,13650,1.661790377580707e-05,0.013138643864909833
2,forward_euler,4,0.0125,13700,2.0949647509301543e-05,0.023634072128648265
2,forward_euler,4,0.0125,13750,1.595834366471428e-05,0.002672438715585035
2,forward_euler,4,0.0125,13800,0.00013572685625676942,0.16839675838276166
2,forward_euler,4,0.0125,13850,1.6428335821866835e-05,0.008323240779747243
2,forward_euler,4,0.0125,13900,1.515207235505132e-05,0.0004044882804753515
2,forward_euler,4,0.0125,13950,4.698591765460387e-05,0.0864816416466212
2,forward_euler,4,0.0125,14000,1.7096827655173038e-05,0.011716130252445878
2,forward_euler,4,0.0125,14050,1.4795610697918382e-05,0.0009285684113492203
2,forward_euler,4,0.0125,14100,1.436359156384047e-05,0.0026758138766189896
2,forward_euler,4,0.0125,14150,1.8188368687120075e-05,0.02506006105085433
2,forward_euler,4,0.0125,14200,1.4435544644783985e-05,0.0025941994606236453
2,forward_euler,4,0.0125,14250,1.693362414418096e-05,0.026434086012572987
2,forward_euler,4,0.0125,14300,1.537796130617825e-05,0.013676788124373196
2,forward_euler,4,0.0125,14350,1.3821021393631096e-05,0.0001850109750579291
2,forward_euler,4,0.0125,14400,1.3425059527493247e-05,0.000514586707563247
2,forward_euler,4,0.0125,14450,2.8379139957341358e-05,0.04747450354982265
2,forward_euler,4,0.0125,14500,1.3637415571008202e-05,0.0025637903980637714
2,forward_euler,4,0.0125,14550,1.377055341300005e-05,0.01281732216840016
2,forward_euler,4,0.0125,14600,1.42413320634385e-05,0.00784378190422902
2,forward_euler,4,0.0125,14650,1.2919676506878324e-05,0.0007183796910553824
2,forward_euler,4,0.0125,14700,1.2851537109378369e-05,0.008393298652708993
2,forward_euler,4,0.0125,14750,1.456049064073455e-05,0.01261807749074182
2,forward_euler,4,0.0125,14800,1.2641400639047838e-05,0.0009197728345266457
2,forward_euler,4,0.0125,14850,1.2245219276619574e-05,0.0008293684495222958
2,forward_euler,4,0.0125,14900,2.5817761678598537e-05,0.04603306287363224
2,forward_euler,4,0.0125,14950,1.2392024353425754e-05,0.003508899226799558
2,forward_euler,4,0.0125,15000,0.00011062961154247832,0.145527587450158
2,forward_euler,4,0.0125,15050,1.224388909372811e-05,0.0031048803701407817
2,forward_euler,4,0.0125,15100,1.1702839943169819e-05,0.0015166468151190814
2,forward_euler,4,0.0125,15150,1.3721694749466725e-05,0.00871216466265349
