experiment_kind,training_method,nominal_order,ratio,observation_dt,h_model,seed,initial_matched_train_mse,initial_correction_max_abs,initial_continuous_train_mse,initial_continuous_validation_mse,initial_continuous_extrapolation_mse,initial_continuous_final_mse,initial_gradient_norm,best_loss,best_gradient_norm,best_epoch,final_loss,final_gradient_norm,epochs_completed,matched_train_mse,matched_loss_reduction,matched_loss_relative_reduction,continuous_train_mse,continuous_validation_mse,continuous_extrapolation_mse,continuous_final_mse,matched_extrapolation_mse,matched_final_mse,continuous_over_matched_train_ratio,continuous_instability_rate,matched_instability_rate,correction_mse,correction_rms,correction_relative_to_true_vf,correction_prey_rms,correction_predator_rms,model_vf_mse,model_vf_rel_error,euler_imde_cosine_similarity,euler_imde_magnitude_ratio,euler_imde_relative_error
exact_physics_zero_residual_sweep,rk4,4,1,0.05,0.05,4,7.237449588644495e-12,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.6613432751258224e-05,4.0808558318723837e-13,4.2935403546142756e-10,5550,1.376566587335913e-09,0.00047271983810560496,8550,4.0808558318723837e-13,6.8293640054572564e-12,0.9436147252994312,6.8249897991845876e-12,6.3700656893269036e-12,9.252366289729195e-12,1.3640937887355e-12,1.0215414366016914e-11,9.34951388389988e-12,16.724408017259304,0.0,0.0,6.110474307465501e-13,7.816952288114275e-07,3.70620115802908e-08,1.0991301698142647e-06,1.1835426184622908e-07,6.110474307407626e-13,3.7062011580115294e-08,,,
exact_physics_zero_residual_sweep,rk4,4,2,0.05,0.025,0,2.8226542494728283e-14,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.0523198652089713e-06,2.8226542494728283e-14,1.0523198652089713e-06,0,8.760578477898839e-13,1.0195487627515135e-05,3000,2.8226542494728283e-14,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.3466376962878603e-13,6.863875980133311e-14,0.008662194128317917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,2,0.05,0.025,1,2.8226542494728283e-14,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.0526867606571118e-06,2.8226542494728283e-14,1.0526867606571118e-06,0,7.343362307451796e-10,0.00033953689253944674,3000,2.8226542494728283e-14,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.3466376962878603e-13,6.863875980133311e-14,0.008662194128317917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,2,0.05,0.025,2,2.8226542494728283e-14,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.0525604093175179e-06,2.8226542494728283e-14,1.0525604093175179e-06,0,4.752281734758124e-11,8.605713373826229e-05,3000,2.8226542494728283e-14,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.3466376962878603e-13,6.863875980133311e-14,0.008662194128317917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,2,0.05,0.025,3,2.8226542494728283e-14,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.05281773410577e-06,2.8226542494728283e-14,1.05281773410577e-06,0,1.4565686928250253e-11,4.8097928155522624e-05,3000,2.8226542494728283e-14,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.3466376962878603e-13,6.863875980133311e-14,0.008662194128317917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,2,0.05,0.025,4,2.8226542494728283e-14,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.0527972915630219e-06,2.8226542494728283e-14,1.0527972915630219e-06,0,9.549913089133894e-13,1.1606741591002594e-05,3000,2.8226542494728283e-14,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,1.3466376962878603e-13,6.863875980133311e-14,0.008662194128317917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,4,0.05,0.0125,0,1.1031058233380338e-16,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,6.62622294904262e-08,1.1031058233380338e-16,6.62622294904262e-08,0,1.5941676970578013e-09,0.0005003140684954521,3000,1.1031058233380338e-16,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,5.249729513046562e-16,2.6887944582689805e-16,2.216503489399368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,4,0.05,0.0125,1,1.1031058233380338e-16,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,6.628532828607136e-08,1.1031058233380338e-16,6.628532828607136e-08,0,1.8461430289437773e-10,0.00017065918989199892,3000,1.1031058233380338e-16,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,5.249729513046562e-16,2.6887944582689805e-16,2.216503489399368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,4,0.05,0.0125,2,1.1031058233380338e-16,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,6.627737742180959e-08,1.1031058233380338e-16,6.627737742180959e-08,0,2.239788274081489e-10,0.00018757401568404798,3000,1.1031058233380338e-16,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,5.249729513046562e-16,2.6887944582689805e-16,2.216503489399368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,4,0.05,0.0125,3,1.1031058233380338e-16,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,6.629358067274938e-08,1.1031058233380338e-16,6.629358067274938e-08,0,1.0687388909488563e-13,2.782296812474051e-10,3000,1.1031058233380338e-16,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,5.249729513046562e-16,2.6887944582689805e-16,2.216503489399368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
exact_physics_zero_residual_sweep,rk4,4,4,0.05,0.0125,4,1.1031058233380338e-16,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,6.629228307184221e-08,1.1031058233380338e-16,6.629228307184221e-08,0,1.009291808531647e-06,0.012595477618140068,3000,1.1031058233380338e-16,0.0,0.0,2.445037906605515e-16,3.0942580948944177e-16,3.806955082986343e-16,2.307247529585381e-16,5.249729513046562e-16,2.6887944582689805e-16,2.216503489399368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
